year,scenario,sev,flow_mm_yr,nitrate_kg_yr,avg_nitrate_mgL,sd_nitrate_mgL,q_05_nitrate,q_25_nitrate,q_50_nitrate,q_75_nitrate,q_95_nitrate,doc_kg_yr,avg_doc_mgL,sd_doc_mgL,q_05_doc,q_25_doc,q_50_doc,q_75_doc,q_95_doc,precip_mm
1988,PER_45,LOW,234.1841974,5242.644,0.045389624,0.096590074,0.003268022,0.004141552,0.007659166,0.0225368,0.265518843,28039.778,0.242729473,0.640589075,0.028486637,0.081193222,0.116425091,0.153514363,0.711667599,543.74
1988,PER_90,MOD,236.9053854,6027.818,0.05462785,0.110685387,0.003347953,0.004434297,0.007979825,0.029900691,0.331688937,68918.505,0.493156443,1.291969654,0.044299806,0.103024003,0.125552179,0.199540626,2.45442967,543.74
1988,PER_40,HIGH,246.6908717,5374.8368,0.048280357,0.097595084,0.003336239,0.004750617,0.00842185,0.028557528,0.253843249,52184.302,0.400686307,0.806516666,0.05380724,0.110790384,0.128978719,0.225191834,2.026765507,543.74
1988,PER_30,MOD,241.6644229,5370.2822,0.04613191,0.096399942,0.003298973,0.004355962,0.007746452,0.025222908,0.26550603,34588.071,0.294446501,0.611376724,0.044252788,0.104890046,0.125473751,0.178838509,1.167170966,543.74
1988,PER_25,LOW,238.5966405,5334.3665,0.045052559,0.09622802,0.003336769,0.00426581,0.007659166,0.022945512,0.269241575,26025.928,0.225942647,0.564940315,0.038862515,0.087012235,0.116676019,0.15767745,0.567544758,543.74
1988,PER_70,MOD,239.2556814,5752.1848,0.050598526,0.102747084,0.003303385,0.004412946,0.007945868,0.029363284,0.292812193,54670.55,0.414010653,0.96165556,0.043308361,0.104557621,0.125626688,0.192103961,2.069152969,543.74
1988,PER_20,HIGH,245.00805,5259.0757,0.045327263,0.093264304,0.003336239,0.00462115,0.008075852,0.026103112,0.251551647,38311.596,0.313490211,0.614734522,0.051163852,0.10902425,0.126937934,0.192446419,1.374720604,543.74
1988,PER_100,MOD,235.9548084,6152.1809,0.056080044,0.11392691,0.003351935,0.004427491,0.007965512,0.031429761,0.339910812,74214.291,0.521588884,1.396267457,0.042732976,0.101811159,0.125552179,0.200854887,2.740455422,543.74
1988,PER_10,LOW,240.8393083,5380.7019,0.045061167,0.096469796,0.003336239,0.004367371,0.007659166,0.023278862,0.266426008,23182.049,0.206255678,0.488899153,0.041667453,0.086431716,0.11668685,0.158336988,0.470462055,543.74
1988,PER_50,MOD,239.5261343,5705.1728,0.050091395,0.102263119,0.003335398,0.004434297,0.007878225,0.02698489,0.302191859,44858.868,0.351675547,0.852509449,0.045754469,0.105684136,0.125481869,0.183830581,1.501746221,543.74
1988,PER_95,MOD,237.2484545,5971.56,0.053992327,0.109298512,0.003332883,0.004407838,0.007945868,0.029978521,0.325383806,67488.875,0.486915751,1.23641341,0.042493383,0.102222222,0.125552179,0.199856041,2.522713961,543.74
1988,PER_90,LOW,228.1774476,5845.4653,0.05211143,0.106308678,0.003388885,0.004323621,0.007849255,0.03045154,0.336523254,34825.757,0.288344963,0.850001525,0.035066455,0.082705428,0.115090877,0.149153751,1.019154,543.74
1988,PER_85,HIGH,250.1414703,5802.1714,0.055162403,0.113536706,0.003307,0.004704641,0.008334669,0.031877232,0.309125943,87791.016,0.588460257,1.3044294,0.059218852,0.11250135,0.130397865,0.266595676,3.459131791,543.74
1988,PER_35,MOD,241.4882224,5414.3305,0.046476218,0.097037564,0.003263607,0.00436905,0.007802075,0.024912035,0.270614383,36508.49,0.303396039,0.648153201,0.044129866,0.104739109,0.125626688,0.179919561,1.216267011,543.74
1988,PER_75,MOD,238.916518,5779.2182,0.051388548,0.103941048,0.003303216,0.004387357,0.007945868,0.029411485,0.300420644,53695.206,0.403634839,0.968882514,0.042754358,0.103629397,0.125626688,0.192124302,1.760952663,543.74
1988,PER_70,LOW,231.2401148,5518.7941,0.048740469,0.100612373,0.003303842,0.004170607,0.00778244,0.02706879,0.296450181,31350.207,0.270044699,0.748603946,0.027758436,0.081277882,0.11625744,0.149702969,0.980305701,543.74
1988,PER_65,HIGH,248.8681816,5673.3639,0.05182376,0.105239876,0.003336239,0.004704641,0.008266052,0.03113907,0.295756418,71720.508,0.500597592,1.098787861,0.053604618,0.111945962,0.129486479,0.248598771,2.856334971,543.74
1988,PER_15,MOD,241.8692413,5328.7574,0.04544772,0.096050923,0.003312425,0.004411463,0.007769706,0.02408025,0.262832783,30322.394,0.26155741,0.562852297,0.046524899,0.105934722,0.12506027,0.177168716,0.917268609,543.74
1988,PER_55,MOD,240.5285899,5479.2237,0.047771832,0.099157961,0.003318795,0.004381313,0.007816866,0.025380376,0.267787354,49854.283,0.38696245,0.885924227,0.043653664,0.103524165,0.125481869,0.18528296,1.973401419,543.74
1988,PER_40,LOW,236.7018804,5225.2101,0.044705745,0.095837742,0.003289289,0.00414798,0.007561055,0.02275641,0.267885484,28867.658,0.24914559,0.659106931,0.03477589,0.085234241,0.116676019,0.155701632,0.690949684,543.74
1988,PER_5,HIGH,243.0191758,5338.9852,0.045155038,0.095307869,0.003289606,0.004475834,0.007706553,0.024673282,0.264228437,26528.589,0.235268022,0.494363477,0.047529706,0.105690991,0.125473751,0.177869132,0.70622823,543.74
1988,PER_25,MOD,241.7946896,5367.0272,0.046121157,0.096520185,0.00332197,0.004373278,0.007820554,0.025050501,0.262525798,33144.945,0.285361925,0.600860615,0.045386078,0.105464287,0.12539538,0.178431051,1.132476385,543.74
1988,PER_40,MOD,241.3754099,5414.2043,0.046685397,0.097549305,0.003308471,0.004376576,0.007742622,0.024936976,0.270372168,40691.077,0.32825388,0.7385215,0.044176117,0.104845393,0.125473751,0.181731579,1.468699986,543.74
1988,PER_20,LOW,239.5509849,5330.9882,0.044846085,0.096000879,0.003297683,0.004291327,0.007622411,0.023130305,0.268202899,25491.781,0.22206998,0.546739265,0.039132297,0.086482352,0.116677281,0.157900991,0.556275604,543.74
1988,PER_30,HIGH,247.3700627,5377.0361,0.046866115,0.09479803,0.003336239,0.004704641,0.008255909,0.028008078,0.260900484,41653.026,0.337152615,0.629748946,0.05479006,0.110229277,0.127524464,0.207288643,1.599596229,543.74
1988,PER_10,MOD,242.0970784,5376.1986,0.045305953,0.095997704,0.003315309,0.004384026,0.007749786,0.024017347,0.267603286,25790.598,0.228724001,0.495686872,0.046326923,0.105932203,0.124952528,0.176653584,0.607934001,543.74
1988,PER_20,MOD,242.0047615,5325.3534,0.045559538,0.09607332,0.003310441,0.004382347,0.007759498,0.024288451,0.267855265,31505.29,0.273662555,0.578459999,0.045920801,0.105551981,0.12539538,0.177689224,1.054413684,543.74
1988,UNBURN,UNBURN,242.5895618,5387.4409,0.045120076,0.096279578,0.003306099,0.004434297,0.007561055,0.024584549,0.2665024,20974.858,0.192135878,0.444043654,0.041171002,0.086127387,0.116895582,0.153610348,0.421266807,543.74
1988,PER_100,HIGH,250.4761406,5815.729,0.057806337,0.120419573,0.00331139,0.004704641,0.008424827,0.033121679,0.346528251,115138.17,0.709537481,1.694340596,0.059980716,0.113005657,0.130397865,0.293374048,4.111472378,543.74
1988,PER_85,LOW,229.175099,5611.5157,0.049947375,0.102840515,0.003353518,0.00421819,0.007849255,0.029291702,0.332819613,32694.466,0.273070913,0.796055645,0.027727678,0.079987274,0.114902592,0.149637377,0.859677936,543.74
1988,PER_45,MOD,240.8790554,5383.8128,0.046683988,0.09745123,0.003303842,0.004373278,0.007763098,0.024739289,0.26396106,42903.347,0.347369273,0.75917572,0.04340497,0.103752019,0.125626688,0.180848725,1.672689866,543.74
1988,PER_80,HIGH,250.5209684,5794.8413,0.054479937,0.110782132,0.003336239,0.004750617,0.008424827,0.033891207,0.3097151,81898.341,0.570861658,1.187893225,0.058212093,0.11250135,0.130397865,0.275220715,3.413369074,543.74
1988,PER_100,LOW,225.221268,5945.294,0.053895155,0.110818342,0.003357693,0.004272004,0.007849255,0.030699402,0.351436696,35834.9242,0.297802623,0.909831802,0.027767547,0.078895664,0.113597394,0.148025644,1.05321797,543.74
1988,PER_65,LOW,231.4924568,5521.4573,0.048368515,0.100242208,0.003341167,0.004162729,0.007789817,0.026146802,0.294238592,31064.255,0.260431454,0.732126422,0.033102952,0.083391581,0.11625744,0.152702601,0.768902631,543.74
1988,PER_60,HIGH,248.5993186,5532.2978,0.051647599,0.104466886,0.003336239,0.004750617,0.008334669,0.031727299,0.269596769,70032.433,0.503476556,1.02738053,0.055000719,0.111945962,0.130049209,0.260836386,3.005778348,543.74
1988,PER_5,LOW,241.931696,5408.4437,0.045332675,0.09646758,0.003326298,0.004434297,0.007849255,0.024012745,0.266760869,22803.994,0.204383136,0.480798968,0.041682878,0.086387071,0.116677281,0.153627705,0.465475226,543.74
1988,PER_45,HIGH,249.1418142,5367.9494,0.047686528,0.098126317,0.003336239,0.004750617,0.008334669,0.028455596,0.262338525,57828.124,0.433690011,0.876865101,0.057349449,0.110790384,0.12928432,0.227362354,2.372670833,543.74
1988,PER_30,LOW,236.8721361,5246.6797,0.04486583,0.096202925,0.003293792,0.004159208,0.007561055,0.022756812,0.269814678,25730.496,0.226260376,0.569881556,0.032181124,0.08464164,0.116628615,0.155702378,0.577410137,543.74
1988,PER_25,HIGH,245.6754551,5308.652,0.046101936,0.093857892,0.003336239,0.0046656,0.008103433,0.027318835,0.260643595,41284.748,0.330353129,0.644809099,0.051379811,0.109472934,0.127144294,0.203698914,1.49492716,543.74
1989,PER_5,HIGH,177.5848904,2342.7383,0.03304807,0.083982461,0.00177163,0.003729049,0.006241188,0.011463317,0.193960526,9031.9499,0.130225017,0.23759629,0.00955256,0.074207924,0.099588982,0.126722653,0.253633917,401.9
1989,PER_80,MOD,173.6508638,2768.0872,0.044766634,0.107762169,0.001788315,0.004073498,0.006494029,0.018304146,0.259586573,18353.4552,0.232277345,0.649064488,0.005749397,0.049897871,0.100130507,0.126972965,0.722911617,401.9
1989,PER_30,HIGH,176.6206956,2260.7992,0.036085185,0.086665944,0.001771038,0.004191281,0.006379499,0.014095848,0.213943372,15076.1653,0.195490147,0.427824453,0.021920844,0.080100432,0.109456488,0.131149417,0.619823793,401.9
1989,PER_60,MOD,174.6098741,2434.6609,0.037538855,0.093435079,0.001778319,0.003989198,0.006379499,0.013744213,0.233985693,15747.53527,0.203157432,0.539579421,0.005595184,0.048642616,0.099522293,0.126937934,0.476635266,401.9
1989,PER_100,HIGH,168.2692489,2640.6337,0.054974829,0.13871572,0.001752496,0.00410968,0.006270755,0.017997799,0.375523165,35147.7899,0.481860697,1.424129525,0.024513615,0.089387611,0.116168618,0.150517301,2.571096563,401.9
1989,PER_45,MOD,175.6451297,2463.3228,0.036552118,0.092176489,0.00177356,0.003952652,0.006250452,0.013374486,0.220119599,15855.7675,0.194471848,0.520624426,0.005575288,0.048286742,0.099332914,0.126937934,0.55637173,401.9
1989,PER_10,HIGH,177.4760871,2294.6764,0.032875872,0.082363351,0.001767199,0.003785714,0.006298276,0.01208766,0.197105144,10024.7425,0.147060401,0.288075325,0.0112727,0.076128203,0.103116509,0.127745324,0.325595315,401.9
1989,PER_80,LOW,173.830797,2744.7611,0.041088093,0.09929621,0.001857767,0.003957228,0.006380986,0.020097103,0.217845676,9714.65191,0.130035799,0.286448927,0.001929587,0.035208528,0.091360789,0.116987327,0.213008157,401.9
1989,PER_65,LOW,174.517177,2763.9309,0.040961786,0.09917843,0.001836602,0.003993375,0.006490187,0.019567522,0.209635708,8166.04773,0.119192561,0.208754045,0.003805728,0.038250193,0.092592593,0.119989964,0.205004949,401.9
1989,PER_25,MOD,176.5036318,2396.3197,0.034224979,0.087093504,0.001772097,0.003749357,0.006183958,0.011952204,0.204499668,12360.58502,0.158631429,0.365864573,0.007419308,0.046936599,0.098234551,0.126835968,0.393583069,401.9
1989,PER_10,LOW,176.8949158,2401.2016,0.03317644,0.085859693,0.001776428,0.003754223,0.006092218,0.01131351,0.187715483,6651.87682,0.108541434,0.137022293,0.0074862,0.042595343,0.094330779,0.12506027,0.168313779,401.9
1989,PER_60,LOW,174.9301318,2433.1137,0.034546092,0.087718109,0.001818159,0.003848216,0.006369582,0.013579967,0.177870054,8756.0046,0.123304911,0.233175325,0.003674824,0.038342234,0.092592593,0.120354323,0.213309135,401.9
1989,PER_5,LOW,177.5483231,2419.1437,0.033462109,0.086082328,0.001776428,0.003754223,0.006179282,0.011876504,0.192221139,6082.96379,0.102599912,0.112185941,0.008164018,0.047024033,0.094159134,0.124782109,0.154640564,401.9
1989,PER_10,MOD,177.3148177,2387.3086,0.033280546,0.085359258,0.00177462,0.003732268,0.006092218,0.011407541,0.195016052,8905.0459,0.128567896,0.22355734,0.007661159,0.046605771,0.097914977,0.126722653,0.28738906,401.9
1989,PER_85,HIGH,170.6041646,2558.1232,0.049306075,0.121932899,0.001770833,0.004193807,0.00638945,0.016006558,0.318610774,27742.5803,0.351382603,0.936810161,0.024816769,0.087049882,0.113555481,0.145531401,1.614573054,401.9
1989,PER_45,LOW,174.8298655,2435.4008,0.034552974,0.088269916,0.001785794,0.003774847,0.006177548,0.013754697,0.177595103,8599.7559,0.120619723,0.22744887,0.001746524,0.036787429,0.092174033,0.119945854,0.207707046,401.9
1989,PER_30,LOW,175.6155095,2336.19893,0.03247281,0.084690027,0.001758917,0.003691906,0.006066438,0.011032309,0.173866819,7887.78617,0.116732244,0.192994896,0.00438205,0.038146357,0.092592593,0.122743206,0.200713869,401.9
1989,PER_85,LOW,173.695104,2886.3035,0.043164173,0.103801112,0.001857767,0.003974696,0.006472015,0.021684588,0.236486087,9257.62776,0.126284645,0.265511767,0.001932669,0.036239176,0.091476435,0.116799052,0.207155383,401.9
1989,PER_65,HIGH,172.3256619,2518.1656,0.044599721,0.108641843,0.001769721,0.004156407,0.006379499,0.015320595,0.273602956,24049.8999,0.297051837,0.785520899,0.019214007,0.084476425,0.11299435,0.135725435,1.24682843,401.9
1989,PER_25,LOW,176.1105506,2410.1927,0.033533789,0.086635737,0.001774504,0.003774847,0.00629105,0.011984274,0.17862115,7732.89314,0.116385219,0.18362281,0.00583153,0.038682388,0.093600825,0.124782109,0.19845095,401.9
1989,PER_100,LOW,172.6190299,3362.4743,0.052268754,0.125514201,0.001864523,0.003982048,0.006501618,0.024447625,0.341658989,10141.29737,0.133479902,0.314581655,0.001792519,0.034437547,0.09041258,0.116249332,0.216759892,401.9
1989,PER_55,MOD,174.9665954,2496.5575,0.038297139,0.095343655,0.001772964,0.003924046,0.006266359,0.014386863,0.226896223,16090.79669,0.205482706,0.551704777,0.005592148,0.048478836,0.099533763,0.126937934,0.499068966,401.9
1989,PER_50,LOW,175.7696245,2723.8418,0.039522538,0.096331332,0.001832054,0.004124418,0.006740164,0.01958461,0.199476594,8079.80638,0.119533724,0.199575232,0.006880972,0.040951724,0.094024101,0.125006822,0.201968205,401.9
1989,PER_95,LOW,173.2207659,3030.2272,0.046373412,0.110642282,0.001861898,0.003992736,0.006554227,0.022889084,0.262575058,9688.66115,0.130054127,0.288355907,0.001781701,0.034809472,0.091086439,0.116291596,0.216065532,401.9
1989,PER_90,HIGH,168.4218777,2590.3389,0.051438745,0.129845359,0.001761332,0.003967461,0.006235602,0.016768563,0.353460349,32099.2668,0.431586653,1.257391635,0.017200611,0.087170403,0.1139333,0.14329806,1.982595297,401.9
1989,PER_40,MOD,175.6861556,2375.409,0.035312515,0.089378955,0.001770733,0.003770564,0.006171779,0.012209386,0.215474348,13072.95587,0.171528254,0.402455214,0.005724308,0.047612275,0.099096324,0.126937934,0.431062099,401.9
1989,PER_35,LOW,175.367868,2400.31223,0.033383217,0.086729313,0.001758917,0.003681228,0.006117566,0.012531442,0.176277374,7992.53759,0.116381258,0.197871948,0.002828523,0.037612779,0.092130531,0.121864058,0.202952445,401.9
1989,PER_75,LOW,173.7817526,2744.6063,0.041297748,0.098966342,0.001855425,0.003967538,0.00645002,0.020399603,0.215721022,8954.8806,0.124160277,0.250826082,0.001768265,0.034764179,0.091300876,0.116530573,0.214301365,401.9
1989,PER_70,HIGH,172.8285833,2527.4178,0.046695709,0.113281286,0.00176237,0.004205755,0.006510328,0.016405567,0.300207567,24078.0962,0.315031063,0.780785932,0.024869561,0.086851537,0.113470005,0.140086873,1.366875628,401.9
1989,PER_20,MOD,176.7945458,2390.142,0.033853356,0.086616638,0.001775148,0.003737949,0.006157383,0.011659568,0.201935493,11559.14708,0.15114487,0.330438178,0.00754538,0.046725265,0.09842529,0.126835968,0.361148373,401.9
1989,PER_15,LOW,176.7591882,2395.4302,0.033059175,0.085891993,0.001776428,0.003754223,0.006092218,0.011170621,0.181659716,7227.07578,0.112405091,0.15883732,0.007514315,0.042643593,0.094159134,0.12506027,0.177052946,401.9
1989,PER_55,LOW,174.7654753,2487.0594,0.03539399,0.089866828,0.00180049,0.003850139,0.006250452,0.014511015,0.176823707,8763.3815,0.122881531,0.234185269,0.003812394,0.038298155,0.092592593,0.119171591,0.207840588,401.9
1989,PER_50,HIGH,172.0417987,2382.2563,0.040181311,0.098847087,0.001770162,0.003863211,0.006313131,0.0140622,0.245587875,18744.3732,0.242374539,0.611396498,0.010897135,0.080563281,0.110565342,0.134998525,0.880614483,401.9
1989,PER_95,HIGH,169.471062,2612.2143,0.052573974,0.131257996,0.00175969,0.004146997,0.006379499,0.017415352,0.354486295,30786.2736,0.410020214,1.140430889,0.02455409,0.089105532,0.115098094,0.148847106,1.906826949,401.9
1989,PER_85,MOD,173.2270218,2923.4376,0.046850101,0.113169987,0.001789514,0.004078616,0.006501057,0.019013579,0.267337219,18227.61482,0.225798067,0.637963704,0.005784079,0.050273029,0.100191377,0.126972965,0.71495013,401.9
1989,PER_40,LOW,175.5733431,2368.1972,0.033131616,0.085678335,0.001771281,0.00376912,0.006179282,0.012201735,0.174886504,8032.83321,0.117447369,0.196717444,0.00423678,0.038320466,0.092868988,0.122170782,0.207496093,401.9
1989,PER_35,HIGH,176.7442226,2278.483,0.036566488,0.0881666,0.001771691,0.004211849,0.006379499,0.014319629,0.211426555,16012.6673,0.207494878,0.459226353,0.025662062,0.08016734,0.109847488,0.13228225,0.673816938,401.9
1989,PER_75,HIGH,171.7698597,2538.329,0.047060216,0.114934288,0.001768459,0.004237579,0.006477712,0.01598721,0.287240104,22692.8288,0.307576244,0.743311097,0.024846029,0.086794554,0.113397811,0.140306519,1.381775965,401.9
1989,PER_65,MOD,174.146527,2771.0634,0.043383118,0.105049774,0.001783818,0.004054048,0.006490187,0.017807879,0.238317969,14913.22932,0.1914235,0.492909615,0.005733881,0.049087148,0.099595667,0.126972965,0.565413871,401.9
1989,PER_20,LOW,176.4225824,2396.5919,0.033164712,0.08616831,0.001777129,0.003754223,0.006250452,0.0114204,0.178408813,7610.76846,0.114962167,0.175588673,0.005928231,0.040100294,0.094024101,0.125006822,0.193997283,401.9
1989,PER_15,HIGH,176.5173532,2233.3554,0.03327867,0.082459996,0.001766922,0.003764073,0.006224312,0.012245404,0.202119925,12679.0971,0.168051622,0.387383353,0.011079846,0.077248907,0.104593201,0.128901373,0.378373828,401.9
1989,PER_55,HIGH,174.1000402,2334.9708,0.041019898,0.098793956,0.001757386,0.004159939,0.006490187,0.014744255,0.264200655,23613.4258,0.291845147,0.791668037,0.019170226,0.083912037,0.112300894,0.135055313,1.065256203,401.9
1989,PER_5,MOD,177.6405362,2413.0344,0.033546784,0.086126893,0.001775438,0.003736404,0.00613367,0.011358047,0.194924074,7680.07912,0.116474453,0.173762806,0.008117982,0.047742068,0.097824478,0.125638491,0.169492922,401.9
1989,UNBURN,UNBURN,177.8572096,2375.4196,0.032893265,0.085002896,0.001776428,0.003753123,0.006134847,0.011206112,0.186542559,4799.6754,0.088035285,0.059340934,0.008275039,0.045127683,0.092868988,0.115887155,0.148971804,401.9
1989,PER_90,MOD,172.4204673,3144.1875,0.052649825,0.126494404,0.001786712,0.004078189,0.006555118,0.020196554,0.312916262,19702.32796,0.249073837,0.738398379,0.007009128,0.050816878,0.100196525,0.126972965,0.785202095,401.9
1989,PER_40,HIGH,174.3738111,2226.9044,0.037529472,0.090081834,0.001756349,0.004154042,0.006428075,0.014216709,0.235641395,16231.9809,0.220676787,0.515480763,0.019664721,0.080726033,0.11034472,0.133505599,0.700514405,401.9
1989,PER_30,MOD,176.3649319,2368.4713,0.033907631,0.087017757,0.001774772,0.003737327,0.006092218,0.011615204,0.203962782,12630.75658,0.161579254,0.368565802,0.005910677,0.047564243,0.098974159,0.126937934,0.43291628,401.9
1989,PER_80,HIGH,171.7197784,2505.1104,0.047597907,0.116188456,0.001766325,0.004195939,0.006481053,0.016191928,0.307840398,27662.997,0.340852911,0.897826059,0.024849876,0.087178764,0.113477436,0.143936526,1.514651731,401.9
1989,PER_70,MOD,174.1947419,2770.7208,0.044370082,0.106329149,0.001785394,0.004070404,0.006516235,0.018083183,0.258637258,17864.75707,0.222982591,0.61306944,0.005595974,0.049503367,0.09998117,0.126972965,0.71118078,401.9
1989,PER_20,HIGH,176.6100849,2255.1062,0.033967446,0.083899599,0.001769219,0.003827609,0.006369971,0.012889986,0.205685375,13857.1146,0.179200458,0.404411356,0.015574678,0.07764703,0.106512956,0.130049209,0.484607909,401.9
1989,PER_100,MOD,171.72479,3279.1602,0.055574523,0.134627524,0.001786514,0.00407044,0.006597599,0.02046033,0.338998819,21107.35716,0.261093968,0.792758337,0.005744256,0.050854994,0.099767895,0.126972965,0.847611818,401.9
1989,PER_60,HIGH,172.8012788,2257.161,0.040572341,0.097498979,0.001753427,0.004221096,0.006448821,0.014727565,0.244630087,22722.0782,0.281765083,0.77239387,0.019095087,0.083865675,0.112362435,0.135055313,0.987824683,401.9
1989,PER_50,MOD,174.8319393,2690.7551,0.041023912,0.099856086,0.001786357,0.004053282,0.006526299,0.016897736,0.238996262,13104.4998,0.171495947,0.414527628,0.007077788,0.048335854,0.099545217,0.126835968,0.415760478,401.9
1989,PER_95,MOD,172.5340057,3021.6598,0.050315994,0.120777462,0.00178603,0.004117011,0.006559824,0.020658192,0.297182306,19416.05381,0.244531606,0.709869297,0.00571081,0.050867713,0.100322722,0.126972965,0.769879022,401.9
1989,PER_90,LOW,173.6958298,3216.7552,0.049376246,0.117658144,0.001860566,0.004147898,0.006949773,0.02372179,0.293173431,9753.50126,0.131736138,0.2891549,0.005209495,0.038261058,0.091934111,0.117957258,0.216204583,401.9
