SURQ_PER,LATQ_PER,GWQ_PER,PRECIP,ET,SURQ,LATQ,GWQ,scenario,sev,year
5.645876502,69.63916704,24.71495646,1947.647475,450.2748131,74.40089899,905.9752071,273.8912525,PER_10,HIGH,2017
3.20153862,71.7857308,25.01273058,1947.647475,457.9726869,40.00762121,932.6638232,275.3098131,PER_10,LOW,1987
3.713569739,70.14662645,26.13980381,1787.765152,461.6080051,42.59211616,812.8065051,261.5345455,PER_10,LOW,1988
3.489247066,71.15656256,25.35419037,1848.208586,485.7203586,40.81698485,841.7108485,257.1598939,PER_10,LOW,1989
3.753319899,71.3762697,24.8704104,2065.561111,515.4517374,49.0370101,953.7201465,280.691399,PER_10,LOW,1990
1.568177914,69.43788992,28.99393216,1389.120707,438.1258283,14.46446465,603.4397424,228.9770657,PER_10,LOW,1991
1.925357492,69.98041678,28.09422573,1511.386364,526.3703384,18.19803535,617.3106869,224.3792424,PER_10,LOW,1992
2.046605365,68.47747853,29.4759161,1331.319192,460.384803,17.55633838,546.4283081,218.1883485,PER_10,LOW,1993
2.619288901,71.51993775,25.86077335,1861.179293,474.183899,31.14611616,864.7232828,265.6763838,PER_10,LOW,1994
6.070441531,71.25469311,22.67486536,2345.941919,504.9866919,89.56151515,1120.733141,293.9975707,PER_10,LOW,1995
3.743304052,74.44067309,21.81602285,2592.225758,536.3613838,58.90518182,1280.965076,295.5072626,PER_10,LOW,1996
2.562162905,71.71961183,25.71822526,1923.142424,514.9680505,31.55962121,885.5321919,271.5961212,PER_10,LOW,1997
4.274327609,72.16984011,23.55583228,2327.802525,503.902303,63.20456061,1103.135495,292.5138939,PER_10,LOW,1998
2.303912664,71.44886623,26.24722111,1723.143434,462.9316919,25.64291414,797.0825505,252.0773182,PER_10,LOW,1999
1.301875745,66.49942824,32.19869602,1109.80202,470.3699394,8.757555556,419.4553636,201.1470505,PER_10,LOW,2000
3.57538127,70.94707847,25.47754026,1877.494949,477.8798182,42.25268182,864.0536414,264.8327071,PER_10,LOW,2001
3.898093133,67.9997862,28.10212067,1442.59798,386.0691364,37.35287879,638.7280051,237.0577374,PER_10,LOW,2002
2.168184887,70.03361729,27.79819783,1550.223737,459.0095758,21.5304899,686.5517374,244.1150202,PER_10,LOW,2003
2.245979677,68.82111788,28.93290244,1382.669697,532.8491919,17.74511616,551.7287879,217.3629444,PER_10,LOW,2004
2.958003614,71.42252423,25.61947215,1843.514141,474.0283434,34.39829293,854.1604697,261.5304798,PER_10,LOW,2005
2.730830333,72.43026349,24.83890617,1936.868687,465.8875909,34.06358586,922.5689545,264.9272626,PER_10,LOW,2006
3.057864143,71.48413771,25.45799815,1855.023737,476.3611616,36.48879293,859.3705202,260.0017525,PER_10,LOW,2007
2.311082225,71.40108369,26.28783409,1651.097475,469.089798,24.53093434,757.4932475,242.6353687,PER_10,LOW,2008
2.460121798,71.33223982,26.20763838,1734.326768,512.6633939,27.40299495,770.6203434,246.9005859,PER_10,LOW,2009
4.828807255,71.50914833,23.66204442,2270.985859,523.487303,70.38807071,1060.909035,288.2935505,PER_10,LOW,2010
4.508724942,70.83554903,24.65572603,1977.588384,501.8395758,56.08742929,898.7082172,264.1929646,PER_10,LOW,2011
2.254472442,71.42057191,26.32495565,1715.980303,444.723096,25.57865152,801.0941111,255.4217727,PER_10,LOW,2012
2.788039648,72.06661557,25.14534478,1912.977273,521.1378182,33.86235859,874.9379848,258.3053838,PER_10,LOW,2013
2.100723722,70.10666008,27.7926162,1563.961616,465.2875808,21.5654798,697.8067778,247.9646465,PER_10,LOW,2014
3.19551785,72.53076284,24.27371932,2167.564141,537.1333333,43.77419192,1012.296692,279.8601313,PER_10,LOW,2015
3.072951601,72.21024424,24.71680416,2078.118687,489.8856616,40.99668687,988.0607374,283.1722172,PER_10,LOW,2016
3.20153862,71.7857308,25.01273058,1947.647475,457.9726869,40.00762121,932.6638232,275.3098131,PER_10,LOW,2017
4.307328187,70.86760394,24.82506788,1947.647475,454.7700657,55.26867172,922.109202,274.328702,PER_10,MOD,1987
4.836780212,69.22401186,25.93920793,1787.765152,458.1451111,56.202,803.998904,260.6509495,PER_10,MOD,1988
4.537425469,70.28854584,25.17402869,1848.208586,482.2425303,53.96177778,832.9623283,256.36,PER_10,MOD,1989
4.851098327,70.46905491,24.67984676,2065.561111,512.1893384,64.48172727,943.4014949,279.6627828,PER_10,MOD,1990
2.517065391,68.63689977,28.84603484,1389.120707,435.3333838,22.93501515,597.3643838,228.5327273,PER_10,MOD,1991
2.751002635,69.26541942,27.98357794,1511.386364,523.1888131,25.74620202,611.7836818,224.1291818,PER_10,MOD,1992
2.96573031,67.71636695,29.31790274,1331.319192,456.8256515,25.3664596,541.3419444,217.8144798,PER_10,MOD,1993
3.681047557,70.63910292,25.67984952,1861.179293,471.1890707,44.12501515,855.8844697,264.8429899,PER_10,MOD,1994
7.175305256,70.32964034,22.4950544,2345.941919,501.7346616,107.3357576,1108.506081,292.9385505,PER_10,MOD,1995
4.757306242,73.57858652,21.66410723,2592.225758,533.0831667,76.03667172,1268.601354,294.6792273,PER_10,MOD,1996
3.604976684,70.85001268,25.54501064,1923.142424,511.3320303,44.69072222,876.7431263,270.822798,PER_10,MOD,1997
5.454449938,71.19884869,23.34670137,2327.802525,501.1680556,82.09006061,1090.036126,291.1995202,PER_10,MOD,1998
3.341984049,70.58623102,26.07178493,1723.143434,459.5383283,37.30029293,789.0169545,251.4286616,PER_10,MOD,1999
2.138615253,65.79745052,32.06393422,1109.80202,466.8645859,14.16949495,415.9357323,200.9378788,PER_10,MOD,2000
4.665857726,70.04599087,25.28815141,1877.494949,475.0176212,55.88515657,854.737904,263.9514646,PER_10,MOD,2001
4.985451571,67.11929567,27.89525276,1442.59798,382.968404,48.3375101,631.8629747,236.3170556,PER_10,MOD,2002
3.174588895,69.19979892,27.62561218,1550.223737,455.6426263,31.70320707,679.7239747,243.5126111,PER_10,MOD,2003
3.074795797,68.1124521,28.81275211,1382.669697,529.3911414,24.40363131,547.1421364,217.1667778,PER_10,MOD,2004
4.02025136,70.54971225,25.43003639,1843.514141,470.2939646,47.39385859,845.5752273,260.7156364,PER_10,MOD,2005
3.781157811,71.55431518,24.66452701,1936.868687,462.9223788,47.71158081,912.9884495,264.1591717,PER_10,MOD,2006
4.110044958,70.61438177,25.27557327,1855.023737,472.6237172,49.47422727,850.7527121,259.2638283,PER_10,MOD,2007
3.310431085,70.56946508,26.12010384,1651.097475,465.9014646,35.33848485,749.8636667,242.0422626,PER_10,MOD,2008
3.360128663,70.56332038,26.07655096,1734.326768,509.1210909,37.92229798,763.3370404,246.4181212,PER_10,MOD,2009
5.948814108,70.58084521,23.47034068,2270.985859,520.0026162,87.73475253,1049.502298,287.2269242,PER_10,MOD,2010
5.604565704,69.93237139,24.4630629,1977.588384,498.2045,70.80662121,889.1678232,263.261096,PER_10,MOD,2011
3.200821135,70.62527468,26.17390418,1715.980303,441.2426667,36.55822222,793.5247677,254.8366465,PER_10,MOD,2012
3.784720923,71.22322611,24.99205297,1912.977273,517.7409848,46.10550505,866.4296313,257.7405758,PER_10,MOD,2013
3.049365327,69.30233197,27.64830271,1563.961616,462.0234646,31.45210101,690.838404,247.4492727,PER_10,MOD,2014
4.275248642,71.63424693,24.09050443,2167.564141,534.2480202,58.81633838,1001.774066,278.9208838,PER_10,MOD,2015
4.080836559,71.36915904,24.5500044,2078.118687,486.4494394,55.10194444,978.3863232,282.3770051,PER_10,MOD,2016
4.307328187,70.86760394,24.82506788,1947.647475,454.7700657,55.26867172,922.109202,274.328702,PER_10,MOD,2017
46.81794278,35.26962538,17.91243184,1947.647475,380.7837374,657.9011768,481.3524091,237.5892828,PER_100,HIGH,1987
47.82906232,33.79762868,18.373309,1787.765152,380.6384141,609.9207374,418.7691818,225.1663485,PER_100,HIGH,1988
45.36718921,36.20603394,18.42677685,1848.208586,405.8641566,580.3164646,451.7469343,225.3483182,PER_100,HIGH,1989
46.98693205,35.36937991,17.64368803,2065.561111,440.9868232,679.3635657,499.3023384,241.7578434,PER_100,HIGH,1990
40.52211004,36.51974889,22.95814107,1389.120707,369.1533485,383.4119141,322.8103232,208.5227879,PER_100,HIGH,1991
36.32143761,40.25578764,23.42277476,1511.386364,460.681303,351.4664697,355.2702273,209.2774192,PER_100,HIGH,1992
40.64597041,36.28140028,23.07262932,1331.319192,381.5702121,361.7499646,300.0995354,199.3507172,PER_100,HIGH,1993
44.88180754,36.14115304,18.97703943,1861.179293,401.3555909,585.2271162,456.5562778,233.0521414,PER_100,HIGH,1994
49.56733352,34.58294121,15.84972527,2345.941919,430.7845606,830.2764949,574.8551364,251.4124747,PER_100,HIGH,1995
45.02388675,39.24236422,15.73374904,2592.225758,458.4565505,807.3354495,709.2676212,261.5655505,PER_100,HIGH,1996
43.3947723,37.301515,19.3037127,1923.142424,437.4505455,576.0478535,481.9399697,241.5362222,PER_100,HIGH,1997
51.02257349,33.52466355,15.45276296,2327.802525,434.1847677,840.0091818,546.8229646,239.7329545,PER_100,HIGH,1998
43.714339,36.73184621,19.55381479,1723.143434,379.2697424,531.1288939,427.8250152,223.7595859,PER_100,HIGH,1999
35.29213034,37.29766557,27.41020409,1109.80202,397.3272222,253.6578434,234.1153485,188.9593131,PER_100,HIGH,2000
47.10350064,34.76885256,18.1276468,1877.494949,409.1171566,619.721899,447.0610152,228.716899,PER_100,HIGH,2001
47.87169387,32.22947455,19.89883158,1442.59798,300.1674949,509.9277121,325.301,206.2646414,PER_100,HIGH,2002
42.52200614,36.30684575,21.17114811,1550.223737,372.8089293,456.460702,372.6089646,218.8284242,PER_100,HIGH,2003
35.63057002,39.6555842,24.71384578,1382.669697,461.1293232,308.6945404,318.2023737,205.7003434,PER_100,HIGH,2004
45.01020443,36.45673485,18.53306072,1843.514141,385.6129798,580.6519747,463.4942121,229.0110909,PER_100,HIGH,2005
45.302253,36.62314933,18.07459767,1936.868687,393.0318182,617.0861667,488.9771414,233.0822323,PER_100,HIGH,2006
44.56590043,36.74495269,18.68914688,1855.023737,389.076197,585.3361061,464.8818081,229.5166818,PER_100,HIGH,2007
42.30529678,37.47309203,20.2216112,1651.097475,398.7563182,478.137596,408.2064545,218.6124899,PER_100,HIGH,2008
39.4075425,39.78375851,20.80869899,1734.326768,434.4265303,469.2245354,436.0333131,224.9877626,PER_100,HIGH,2009
49.14793558,34.63667,16.21539442,2270.985859,449.3931465,793.2065404,547.1236414,244.3712778,PER_100,HIGH,2010
47.58952503,34.97502857,17.4354464,1977.588384,421.2099848,661.8838838,471.0222323,228.1606111,PER_100,HIGH,2011
40.5309121,38.8427971,20.6262908,1715.980303,359.9790455,495.945404,448.5664848,232.6049596,PER_100,HIGH,2012
43.46199144,37.55250158,18.98550698,1912.977273,444.8940202,567.0337222,473.7099798,231.9448384,PER_100,HIGH,2013
40.47905497,37.58568338,21.93526165,1563.961616,393.4859697,441.1637273,381.9989343,225.3654444,PER_100,HIGH,2014
46.18668765,36.50054123,17.31277112,2167.564141,472.9282424,687.0558838,533.7487374,241.4271414,PER_100,HIGH,2015
44.26378356,37.54296639,18.19325005,2078.118687,403.9057424,653.5619141,540.647,251.4051162,PER_100,HIGH,2016
46.81794278,35.26962538,17.91243184,1947.647475,380.7837374,657.9011768,481.3524091,237.5892828,PER_100,HIGH,2017
12.34621593,65.13095222,22.52283184,1947.647475,482.7571465,158.8068788,857.6375253,259.1581717,PER_100,LOW,1987
13.13145484,63.30437009,23.56417507,1787.765152,485.8213182,152.6617475,744.3769697,246.6643232,PER_100,LOW,1988
12.36573164,64.53988774,23.09438061,1848.208586,511.0660606,145.3470556,770.8199343,243.9339394,PER_100,LOW,1989
13.8298578,64.02511576,22.14502644,2065.561111,544.6234242,184.2528788,868.623404,262.4208889,PER_100,LOW,1990
7.519210166,65.02932099,27.45146884,1389.120707,459.7165859,68.10019697,565.1807172,221.6367626,PER_100,LOW,1991
6.883743608,66.23409668,26.88215971,1511.386364,573.9877576,64.67321212,575.5317323,215.8953485,PER_100,LOW,1992
8.561592766,63.50235917,27.93604807,1331.319192,490.4227323,71.00615152,504.6452374,210.4178485,PER_100,LOW,1993
10.80236178,65.53485731,23.66278091,1861.179293,498.2964697,130.9873081,801.015096,252.6275404,PER_100,LOW,1994
16.27791701,63.59186299,20.13022,2345.941919,529.6139848,250.8771414,1016.880985,275.1751515,PER_100,LOW,1995
12.45727521,67.90088114,19.64184365,2592.225758,566.4680152,205.270096,1186.928096,279.7065707,PER_100,LOW,1996
10.87189751,65.679837,23.44826549,1923.142424,551.870298,134.568697,814.0070505,255.4018939,PER_100,LOW,1997
15.39041867,64.03582181,20.57375952,2327.802525,529.4540404,232.4625758,1002.30246,271.8568384,PER_100,LOW,1998
9.523481212,66.09211879,24.3844,1723.143434,487.284899,107.7860303,739.8798889,241.2170657,PER_100,LOW,1999
6.3185457,62.62742187,31.05403243,1109.80202,512.7050152,43.0565202,384.5299848,193.1643535,PER_100,LOW,2000
12.8397335,64.18177506,22.97849143,1877.494949,499.5348131,155.4584949,794.6560808,250.469303,PER_100,LOW,2001
13.70660299,60.82505389,25.46834311,1442.59798,398.1046414,133.088798,582.9855,225.9550455,PER_100,LOW,2002
9.695685315,64.5217371,25.78257759,1550.223737,485.4937677,96.19867172,634.2613586,232.6934747,PER_100,LOW,2003
8.177183332,64.35174807,27.4710686,1382.669697,578.0689444,65.77566667,505.9901515,206.9239343,PER_100,LOW,2004
11.73058061,64.98520607,23.28421332,1843.514141,500.3393636,137.7647778,786.2163586,247.2281263,PER_100,LOW,2005
10.64051806,66.55151328,22.80796866,1936.868687,485.2807323,134.3747525,858.8179596,253.3785859,PER_100,LOW,2006
11.58980275,65.14252975,23.26766751,1855.023737,503.5560101,140.8880657,789.785,246.4328788,PER_100,LOW,2007
8.651051988,66.6698501,24.67909791,1651.097475,494.1613586,92.2195101,706.7253182,233.2243838,PER_100,LOW,2008
9.530291471,66.15355775,24.31615078,1734.326768,541.9269394,107.3303131,714.1639444,235.0528384,PER_100,LOW,2009
15.58922363,63.59579463,20.81498174,2270.985859,553.2838586,231.196096,960.4222172,268.0905051,PER_100,LOW,2010
14.68789223,63.38984637,21.92226141,1977.588384,536.6407273,186.9048333,815.6469444,246.8803939,PER_100,LOW,2011
9.294974005,66.20913197,24.49589403,1715.980303,470.931601,107.0131364,744.8592929,244.1998485,PER_100,LOW,2012
10.30548602,66.47380642,23.22070757,1912.977273,558.4162879,125.7817374,808.3549798,245.2860808,PER_100,LOW,2013
9.207771218,64.88862157,25.90360721,1563.961616,492.6386263,94.71736364,646.9139141,236.5431162,PER_100,LOW,2014
12.02601039,66.06131982,21.91266979,2167.564141,568.6141768,167.0644899,933.7789242,263.6526414,PER_100,LOW,2015
11.59092528,65.93844443,22.47063029,2078.118687,513.1467273,158.4111818,914.5239949,268.1751263,PER_100,LOW,2016
12.34621593,65.13095222,22.52283184,1947.647475,482.7571465,158.8068788,857.6375253,259.1581717,PER_100,LOW,2017
28.13342479,52.18507644,19.68149878,1947.647475,438.7834848,382.0437626,707.7387121,244.8565354,PER_100,MOD,1987
29.24703906,50.31921655,20.43374439,1787.765152,440.2766869,358.2589444,613.4819394,233.0630556,PER_100,MOD,1988
27.34712494,52.33292413,20.31995094,1848.208586,464.1987576,337.3085657,645.9223182,232.259399,PER_100,MOD,1989
29.35740033,51.38131365,19.26128602,2065.561111,501.0685758,411.145197,719.223399,247.3731111,PER_100,MOD,1990
21.47379293,53.62179118,24.90441589,1389.120707,419.9042121,199.5156263,476.0853384,214.1139293,PER_100,MOD,1991
18.99328379,56.17797338,24.82874284,1511.386364,530.5388737,181.4576111,496.3222374,210.7103434,PER_100,MOD,1992
22.45921073,52.34029254,25.20049673,1331.319192,444.3918687,192.6409848,427.8276364,203.7219394,PER_100,MOD,1993
26.01860238,53.15869371,20.82270391,1861.179293,457.1000455,329.5313182,668.4146768,239.955298,PER_100,MOD,1994
31.70232579,50.82975887,17.46791534,2345.941919,484.7331818,514.9596364,838.561702,259.2547828,PER_100,MOD,1995
26.98746404,55.76699558,17.24554038,2592.225758,522.9012222,467.7795404,1001.044848,266.5205152,PER_100,MOD,1996
25.67102561,53.58767223,20.74130216,1923.142424,503.8653283,331.2469545,685.1014949,243.6438081,PER_100,MOD,1997
32.19870094,50.36647055,17.43482852,2327.802525,490.8376768,512.3202778,814.5159141,251.9887727,PER_100,MOD,1998
24.63776311,53.79229485,21.56994204,1723.143434,441.3684293,289.4999646,619.2441818,230.3005303,PER_100,MOD,1999
18.04280638,53.11288959,28.84430403,1109.80202,464.4123232,126.8974899,333.4038939,189.5357273,PER_100,MOD,2000
28.51620437,51.44512834,20.03866729,1877.494949,460.0030707,363.0654646,656.9549394,236.7155354,PER_100,MOD,2001
29.54630101,48.16784996,22.28584903,1442.59798,356.3112323,301.6511212,478.3492374,214.7568485,PER_100,MOD,2002
24.30723244,52.69809495,22.99467261,1550.223737,439.4761212,252.0028081,533.7931364,223.0186768,PER_100,MOD,2003
19.8235843,54.68099068,25.49542502,1382.669697,530.4981212,167.1960152,440.2127778,203.1505505,PER_100,MOD,2004
26.80153037,52.7837674,20.41470223,1843.514141,451.5648131,331.4485,660.8392626,235.0969242,PER_100,MOD,2005
25.97909579,53.94494559,20.07595862,1936.868687,444.6219747,342.3621768,715.5343333,241.3530303,PER_100,MOD,2006
26.54219451,52.97800947,20.47979602,1855.023737,454.5183485,336.6254091,662.7744697,234.9661414,PER_100,MOD,2007
22.9335442,54.89196538,22.17449043,1651.097475,450.192,252.1343434,596.5506263,224.7814242,PER_100,MOD,2008
22.68753751,55.26881894,22.04364355,1734.326768,495.1342929,265.3694697,609.8729798,226.7635,PER_100,MOD,2009
31.54949045,50.58913596,17.86137359,2270.985859,506.5175808,492.4778333,791.6956768,251.4331061,PER_100,MOD,2010
30.25249719,50.68978514,19.05771767,1977.588384,489.4481515,405.8286869,674.6094394,233.3092929,PER_100,MOD,2011
22.99973486,54.92356346,22.07670168,1715.980303,425.0213535,274.896101,632.2488434,234.9389899,PER_100,MOD,2012
24.7715898,54.56568326,20.66272694,1912.977273,511.8242374,313.3615606,682.7797525,235.7946818,PER_100,MOD,2013
22.93319537,53.67348614,23.39331848,1563.961616,449.1649949,244.6278081,547.4169646,227.7087778,PER_100,MOD,2014
27.42218293,53.4806176,19.09719947,2167.564141,529.3471869,396.4803737,777.3289646,248.916601,PER_100,MOD,2015
26.22344257,53.96020313,19.81635429,2078.118687,467.5635303,374.8106616,770.0413838,255.5947727,PER_100,MOD,2016
28.13342479,52.18507644,19.68149878,1947.647475,438.7834848,382.0437626,707.7387121,244.8565354,PER_100,MOD,2017
7.621335599,68.01266305,24.36600135,1947.647475,446.2196061,101.7414798,886.451702,272.1324646,PER_15,HIGH,1987
8.087300152,66.48557268,25.42712716,1787.765152,449.213197,96.39989899,775.2544141,258.5945,PER_15,HIGH,1988
7.679099502,67.59919962,24.72170088,1848.208586,473.9865404,93.86772222,802.5441515,254.5610909,PER_15,HIGH,1989
8.048126041,67.72892808,24.22294588,2065.561111,503.8160909,109.7122525,909.2625253,277.5954091,PER_15,HIGH,1990
5.552386226,65.98589204,28.46172173,1389.120707,427.8861263,50.3350404,575.1842778,227.4555202,PER_15,HIGH,1991
5.466670395,66.83701712,27.69631248,1511.386364,514.4025253,51.11342929,591.2411364,223.5294444,PER_15,HIGH,1992
5.855016232,65.2529051,28.89207867,1331.319192,448.0144545,50.97400505,522.528303,216.8881313,PER_15,HIGH,1993
6.890423436,67.87966631,25.22991025,1861.179293,463.1237879,83.95841414,825.350404,263.0018434,PER_15,HIGH,1994
10.47304139,67.4779528,22.04900581,2345.941919,494.1103838,160.5438737,1067.38998,290.5838232,PER_15,HIGH,1995
7.862631562,70.85522096,21.28214748,2592.225758,524.0953636,128.7225303,1226.166242,293.1527475,PER_15,HIGH,1996
6.68438689,68.17355726,25.14205585,1923.142424,502.3218182,84.11556061,846.3598131,269.3860758,PER_15,HIGH,1997
8.892560283,68.28376908,22.82367064,2327.802525,493.0364242,138.0933232,1047.681682,288.1838182,PER_15,HIGH,1998
6.478301357,67.88089108,25.64080756,1723.143434,450.4480152,73.72872222,761.3112374,249.9910303,PER_15,HIGH,1999
4.886444875,63.38759313,31.725962,1109.80202,458.0944141,32.82195455,401.8381515,200.3549444,PER_15,HIGH,2000
7.916809001,67.27718271,24.80600829,1877.494949,467.6481313,97.04442424,823.4928283,261.9082576,PER_15,HIGH,2001
8.138018346,64.51365711,27.34832455,1442.59798,374.3710051,81.22465657,609.2468333,234.5041111,PER_15,HIGH,2002
6.228685823,66.56665576,27.20465841,1550.223737,445.9590657,63.59094949,655.7612374,242.3083889,PER_15,HIGH,2003
5.75141997,65.69145944,28.55712059,1382.669697,520.3365303,46.53044949,528.7581212,216.8992323,PER_15,HIGH,2004
7.168123448,67.87847785,24.9533987,1843.514141,460.8485707,86.94071212,816.2520202,258.8662727,PER_15,HIGH,2005
7.059196635,68.728008,24.21279537,1936.868687,455.1068687,91.41138889,878.949596,262.3677071,PER_15,HIGH,2006
7.233690245,67.9233938,24.84291596,1855.023737,463.1617424,89.0469899,821.0808788,257.6627475,PER_15,HIGH,2007
6.454698658,67.83473825,25.71056309,1651.097475,458.2906111,70.03853535,721.8149091,240.6758232,PER_15,HIGH,2008
6.164251417,68.06006751,25.77568107,1734.326768,500.3891465,70.87492424,736.7861061,245.4902727,PER_15,HIGH,2009
9.154050597,67.8329518,23.0129976,2270.985859,511.9832879,137.8367273,1011.907187,284.9983687,PER_15,HIGH,2010
8.747940181,67.25525195,23.99680787,1977.588384,488.8688131,113.8138889,858.0392525,261.272798,PER_15,HIGH,2011
6.12315734,68.04441435,25.83242831,1715.980303,431.9889293,70.9660101,766.3980556,253.7976717,PER_15,HIGH,2012
6.899477338,68.50828721,24.59223545,1912.977273,508.604101,85.31011111,835.7698939,256.4683283,PER_15,HIGH,2013
5.966663548,66.72357914,27.30975731,1563.961616,453.968399,62.32508586,665.9126818,246.5320202,PER_15,HIGH,2014
7.531414461,68.83480314,23.6337824,2167.564141,526.2577576,104.9504141,965.8615758,276.9027424,PER_15,HIGH,2015
7.160122588,68.68605082,24.15382659,2078.118687,477.1393535,98.82936869,944.3641162,280.9629495,PER_15,HIGH,2016
7.621335599,68.01266305,24.36600135,1947.647475,446.2196061,101.7414798,886.451702,272.1324646,PER_15,HIGH,2017
3.639338764,71.47740309,24.88325815,1947.647475,458.9404293,45.49959596,929.4573434,274.5006162,PER_15,LOW,1987
4.133663237,69.86526563,26.00107114,1787.765152,462.5176667,47.12811616,810.3952929,260.7985303,PER_15,LOW,1988
3.890035507,70.87723548,25.23272901,1848.208586,486.624197,45.31511111,838.9741162,256.5207374,PER_15,LOW,1989
4.236685627,71.04057596,24.72273841,2065.561111,516.6357929,55.10812626,950.3278737,279.7753333,PER_15,LOW,1990
1.826592898,69.25560165,28.91780545,1389.120707,438.8751061,16.64815152,602.008798,228.6637222,PER_15,LOW,1991
2.141408381,69.81867224,28.03991938,1511.386364,528.6227475,20.09520707,615.608803,224.0052121,PER_15,LOW,1992
2.343084449,68.26496304,29.39195251,1331.319192,461.8831212,19.87855556,544.6369293,217.8023636,PER_15,LOW,1993
2.999300209,71.25663546,25.74406433,1861.179293,475.0470707,35.37325758,862.3034646,265.0556212,PER_15,LOW,1994
6.566951363,70.89200205,22.54104659,2345.941919,505.7816414,96.74528283,1116.516071,293.1108687,PER_15,LOW,1995
4.143495318,74.15430336,21.70220132,2592.225758,537.5677879,64.93705556,1277.460106,294.7869141,PER_15,LOW,1996
2.949021376,71.45436311,25.59661552,1923.142424,516.5476566,36.04336364,882.6776667,270.7862828,PER_15,LOW,1997
4.773130954,71.82574181,23.40112724,2327.802525,504.9695657,70.38280808,1099.359576,291.5528737,PER_15,LOW,1998
2.610836245,71.23220517,26.15695858,1723.143434,463.8855404,28.86722222,795.0153535,251.5908434,PER_15,LOW,1999
1.513400948,66.34576122,32.14083783,1109.80202,472.1310455,10.07476263,418.1444899,200.7829343,PER_15,LOW,2000
