scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
GWQ_fire,313,0.00332436128834356,3e-09,1.64617627811861e-05,2.10720654396728e-08,3.98741390593047e-07,0.00776719660122699,6.61719836400818e-08,1.53427137014315e-19,287224.815312883,2.8688981381363e-07,1.98235038466089e-06,0.0213826580188135,9.18605336097747e-07,7.81207232859447e-18,1.64630245157055e-05,mean
GWQ_nofire,313,0.00332436128834356,3e-09,1.64617627811861e-05,2.10720654396728e-08,3.98741390593047e-07,0.00776719660122699,6.61719836400818e-08,1.53427137014315e-19,287224.815312883,2.8688981381363e-07,1.98235038466089e-06,0.0213826580188135,9.18605336097747e-07,7.81207232859447e-18,1.64630245157055e-05,mean
GWQ_fire,313,6.547e-05,3e-09,5.688e-06,0,0,4.008e-06,0,1.319e-21,5656.608,0,0,0.00070855183884052,0,2.50142613529472e-21,5.68936952682651e-06,min
GWQ_nofire,313,6.547e-05,3e-09,5.688e-06,0,0,4.008e-06,0,1.319e-21,5656.608,0,0,0.00070855183884052,0,2.50142613529472e-21,5.68936952682651e-06,min
GWQ_fire,313,0.006103,3e-09,0.0005303,1.424e-07,4.503e-07,0.09202,4.383e-07,1.175e-17,527299.2,5.43081648931657e-06,1.37608969898568e-05,0.174511927952859,2.09489503250004e-05,2.07721659340722e-15,0.00053035317278482,max
GWQ_nofire,313,0.006103,3e-09,0.0005303,1.424e-07,4.503e-07,0.09202,4.383e-07,1.175e-17,527299.2,5.43081648931657e-06,1.37608969898568e-05,0.174511927952859,2.09489503250004e-05,2.07721659340722e-15,0.00053035317278482,max
GWQ_fire,313,0.003383,3e-09,1.026e-05,0,4.4e-07,0.003481,0,7.735e-21,292291.2,0,1.5194006169141e-06,0.00912966202893721,0,2.70649841915086e-20,1.02637369855815e-05,median
GWQ_nofire,313,0.003383,3e-09,1.026e-05,0,4.4e-07,0.003481,0,7.735e-21,292291.2,0,1.5194006169141e-06,0.00912966202893721,0,2.70649841915086e-20,1.02637369855815e-05,median
GWQ_fire,313,0.00142712900109362,0,2.85718878072458e-05,4.71756209141443e-08,1.11984753352e-07,0.0133445106438769,1.47738919490863e-07,7.802277399122e-19,123303.945694489,7.07767314104654e-07,1.64255480478455e-06,0.0291461243508043,2.33890139080439e-06,9.79595911842549e-17,2.85744703021729e-05,standard deviation
GWQ_nofire,313,0.00142712900109362,0,2.85718878072458e-05,4.71756209141443e-08,1.11984753352e-07,0.0133445106438769,1.47738919490863e-07,7.802277399122e-19,123303.945694489,7.07767314104654e-07,1.64255480478455e-06,0.0291461243508043,2.33890139080439e-06,9.79595911842549e-17,2.85744703021729e-05,standard deviation
GWQ_fire,313,0.0052588,3e-09,4.3422e-05,1.3362e-07,4.4946e-07,0.038066,4.1386e-07,5.9368e-19,454360.32,1.78050024321594e-06,5.18758055342309e-06,0.0923535367944773,5.63107488564221e-06,8.59240364525843e-18,4.34272291180978e-05,95% Quantile
GWQ_nofire,313,0.0052588,3e-09,4.3422e-05,1.3362e-07,4.4946e-07,0.038066,4.1386e-07,5.9368e-19,454360.32,1.78050024321594e-06,5.18758055342309e-06,0.0923535367944773,5.63107488564221e-06,8.59240364525843e-18,4.34272291180978e-05,95% Quantile
GWQ_fire,313,0.004609,3e-09,1.449e-05,0,4.465e-07,0.005681,0,2.52e-20,398217.6,0,2.0619599401545e-06,0.020182804701865,0,1.17724591230026e-19,1.44917455017622e-05,75% Quantile
GWQ_nofire,313,0.004609,3e-09,1.449e-05,0,4.465e-07,0.005681,0,2.52e-20,398217.6,0,2.0619599401545e-06,0.020182804701865,0,1.17724591230026e-19,1.44917455017622e-05,75% Quantile
GWQ_fire,313,0.002396,3e-09,7.534e-06,0,4.168e-07,0.001141,0,3.034e-21,207014.4,0,1.12628890816228e-06,0.00587921283471837,0,7.63858904241029e-21,7.53356958607555e-06,25% Quantile
GWQ_nofire,313,0.002396,3e-09,7.534e-06,0,4.168e-07,0.001141,0,3.034e-21,207014.4,0,1.12628890816228e-06,0.00587921283471837,0,7.63858904241029e-21,7.53356958607555e-06,25% Quantile
GWQ_fire,313,0.00079956,3e-09,6.6022e-06,0,0,0.00034976,0,2.03e-21,69081.984,0,0,0.00474227657715143,0,4.48664301503422e-21,6.60270782706878e-06,5% Quantile
GWQ_nofire,313,0.00079956,3e-09,6.6022e-06,0,0,0.00034976,0,2.03e-21,69081.984,0,0,0.00474227657715143,0,4.48664301503422e-21,6.60270782706878e-06,5% Quantile
