scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
HRU_SLP_0.5_fire,313,0.000869945239877301,2.14723926380368e-09,0.00133811893047035,6.13818139059305e-08,2.22317392638037e-07,1.56939248527607e-05,2.22011983640082e-07,2.63555730335836e-13,75163.2687253988,1.53392976854844e-05,4.25544848903055e-05,0.000299277616377823,6.74938283120708e-05,1.96513200671721e-10,0.0018693353135004,mean
HRU_SLP_0.5_nofire,313,0.000869945239877301,2.14723926380368e-09,0.00133811893047035,6.13818139059305e-08,2.22317392638037e-07,1.56939248527607e-05,2.22011983640082e-07,2.63555730335836e-13,75163.2687253988,1.53392976854844e-05,4.25544848903055e-05,0.000299277616377823,6.74938283120708e-05,1.96513200671721e-10,0.0018693353135004,mean
HRU_SLP_0.5_fire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16137762391472e-22,2.57583250906693e-06,min
HRU_SLP_0.5_nofire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16137762391472e-22,2.57583250906693e-06,min
HRU_SLP_0.5_fire,313,0.01348,3e-09,0.1194,1.484e-07,4.485e-07,0.001104,9.553e-06,1.283e-10,1164672,0.00016231538445604,0.00044632684978042,0.0108238731728158,0.00506723783820484,6.8054706860848e-08,0.119402414794437,max
HRU_SLP_0.5_nofire,313,0.01348,3e-09,0.1194,1.484e-07,4.485e-07,0.001104,9.553e-06,1.283e-10,1164672,0.00016231538445604,0.00044632684978042,0.0108238731728158,0.00506723783820484,6.8054706860848e-08,0.119402414794437,max
HRU_SLP_0.5_fire,313,0.0001273,3e-09,3.25e-05,5.562e-08,2.704e-07,9.31e-08,2.106e-07,5.396e-19,10998.72,3.54737681091718e-06,1.03031740869762e-05,5.54938984566997e-06,1.13831630077738e-05,1.84450144004895e-16,8.59011445319326e-05,median
HRU_SLP_0.5_nofire,313,0.0001273,3e-09,3.25e-05,5.562e-08,2.704e-07,9.31e-08,2.106e-07,5.396e-19,10998.72,3.54737681091718e-06,1.03031740869762e-05,5.54938984566997e-06,1.13831630077738e-05,1.84450144004895e-16,8.59011445319326e-05,median
HRU_SLP_0.5_fire,313,0.00182455451912426,1.35456027966351e-09,0.00914202296279877,6.07870596692901e-08,1.80804394705938e-07,8.75950027854047e-05,4.66405221935067e-07,5.80187840024556e-12,157641.510452336,2.8656517914134e-05,7.89018485614974e-05,0.00147665071547475,0.000285959831076005,3.63759841239603e-09,0.0107620387901492,standard deviation
HRU_SLP_0.5_nofire,313,0.00182455451912426,1.35456027966351e-09,0.00914202296279877,6.07870596692901e-08,1.80804394705938e-07,8.75950027854047e-05,4.66405221935067e-07,5.80187840024556e-12,157641.510452336,2.8656517914134e-05,7.89018485614974e-05,0.00147665071547475,0.000285959831076005,3.63759841239603e-09,0.0107620387901492,standard deviation
HRU_SLP_0.5_fire,313,0.00438319999999999,3e-09,0.00310359999999999,1.4326e-07,4.3954e-07,6.70699999999999e-05,4.5272e-07,5.1672e-15,378708.479999999,9.35506467109206e-05,0.000261211973489207,0.000852824398395829,0.000339509802377718,6.63621892357177e-12,0.00443190391937473,95% Quantile
HRU_SLP_0.5_nofire,313,0.00438319999999999,3e-09,0.00310359999999999,1.4326e-07,4.3954e-07,6.70699999999999e-05,4.5272e-07,5.1672e-15,378708.479999999,9.35506467109206e-05,0.000261211973489207,0.000852824398395829,0.000339509802377718,6.63621892357177e-12,0.00443190391937473,95% Quantile
HRU_SLP_0.5_fire,313,0.0008369,3e-09,0.0001923,1.288e-07,3.998e-07,1.43e-07,4.181e-07,3.134e-17,72308.16,1.20137158861836e-05,3.21916660273202e-05,3.22633473586997e-05,4.4565472218026e-05,2.44320482446278e-14,0.000435376651074487,75% Quantile
HRU_SLP_0.5_nofire,313,0.0008369,3e-09,0.0001923,1.288e-07,3.998e-07,1.43e-07,4.181e-07,3.134e-17,72308.16,1.20137158861836e-05,3.21916660273202e-05,3.22633473586997e-05,4.4565472218026e-05,2.44320482446278e-14,0.000435376651074487,75% Quantile
HRU_SLP_0.5_fire,313,0,0,0,0,0,0,0,0,0,1.20466546980218e-06,3.57887931907413e-06,1.61095381025302e-06,3.69718342276936e-06,2.3690371195394e-18,2.50566892536802e-05,25% Quantile
HRU_SLP_0.5_nofire,313,0,0,0,0,0,0,0,0,0,1.20466546980218e-06,3.57887931907413e-06,1.61095381025302e-06,3.69718342276936e-06,2.3690371195394e-18,2.50566892536802e-05,25% Quantile
HRU_SLP_0.5_fire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73804573528651e-20,6.55737307404074e-06,5% Quantile
HRU_SLP_0.5_nofire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73804573528651e-20,6.55737307404074e-06,5% Quantile
