scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
LATQ_fire,313,0.00109765546625767,1.80368098159509e-09,0.000818697946830266,4.4367472392638e-08,1.68715419222904e-07,6.4916463190184e-07,1.49336503067485e-07,8.24590109147853e-16,94837.4322846626,2.43764150992129e-05,6.76209818212801e-05,3.09130565044301e-05,8.42106400400113e-05,1.6694253592407e-12,0.00136182210663051,mean
LATQ_nofire,313,0.00109765546625767,1.80368098159509e-09,0.000818697946830266,4.4367472392638e-08,1.68715419222904e-07,6.4916463190184e-07,1.49336503067485e-07,8.24590109147853e-16,94837.4322846626,2.43764150992129e-05,6.76209818212801e-05,3.09130565044301e-05,8.42106400400113e-05,1.6694253592407e-12,0.00136182210663051,mean
LATQ_fire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1954633282998e-22,1.39390695392301e-06,min
LATQ_nofire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1954633282998e-22,1.39390695392301e-06,min
LATQ_fire,313,0.02491,3e-09,0.0223,1.484e-07,4.478e-07,0.0001402,4.538e-07,1.232e-13,2152224,0.00097677156925711,0.00271176764433026,0.00112469968362711,0.00317413592140631,1.23136953879614e-10,0.0223007207592949,max
LATQ_nofire,313,0.02491,3e-09,0.0223,1.484e-07,4.478e-07,0.0001402,4.538e-07,1.232e-13,2152224,0.00097677156925711,0.00271176764433026,0.00112469968362711,0.00317413592140631,1.23136953879614e-10,0.0223007207592949,max
LATQ_fire,313,1.734e-05,3e-09,1.122e-05,0,7.533e-08,0,0,2.807e-20,1498.176,4.31408831176153e-06,1.24305680048005e-05,4.88894059934021e-06,1.39959156930041e-05,3.77049423222216e-16,0.00010404773893199,median
LATQ_nofire,313,1.734e-05,3e-09,1.122e-05,0,7.533e-08,0,0,2.807e-20,1498.176,4.31408831176153e-06,1.24305680048005e-05,4.88894059934021e-06,1.39959156930041e-05,3.77049423222216e-16,0.00010404773893199,median
LATQ_fire,313,0.00301196647596736,1.47044195307498e-09,0.00259414799128941,5.70980652627543e-08,1.81551700980667e-07,7.51385522368935e-06,1.87598737563696e-07,6.18264193030929e-15,260233.90352358,7.74749984959197e-05,0.000215020929536572,9.13779070744378e-05,0.000259357613642149,9.65718248520118e-12,0.0032354421617583,standard deviation
LATQ_nofire,313,0.00301196647596736,1.47044195307498e-09,0.00259414799128941,5.70980652627543e-08,1.81551700980667e-07,7.51385522368935e-06,1.87598737563696e-07,6.18264193030929e-15,260233.90352358,7.74749984959197e-05,0.000215020929536572,9.13779070744378e-05,0.000259357613642149,9.65718248520118e-12,0.0032354421617583,standard deviation
LATQ_fire,313,0.0058532,3e-09,0.00478479999999999,1.4156e-07,4.394e-07,1.513e-07,4.5142e-07,2.97219999999999e-15,505716.48,8.10140893880012e-05,0.000224549797678763,9.98122538896926e-05,0.000281224293175596,4.22523530303837e-12,0.00854526847434497,95% Quantile
LATQ_nofire,313,0.0058532,3e-09,0.00478479999999999,1.4156e-07,4.394e-07,1.513e-07,4.5142e-07,2.97219999999999e-15,505716.48,8.10140893880012e-05,0.000224549797678763,9.98122538896926e-05,0.000281224293175596,4.22523530303837e-12,0.00854526847434497,95% Quantile
LATQ_fire,313,0.0006064,3e-09,0.0002037,1.079e-07,3.672e-07,1.261e-07,3.721e-07,3.793e-17,52392.96,2.25943958467062e-05,6.20685069276309e-05,3.08650302889232e-05,7.93373874525806e-05,1.14332534956222e-13,0.000977175817616925,75% Quantile
LATQ_nofire,313,0.0006064,3e-09,0.0002037,1.079e-07,3.672e-07,1.261e-07,3.721e-07,3.793e-17,52392.96,2.25943958467062e-05,6.20685069276309e-05,3.08650302889232e-05,7.93373874525806e-05,1.14332534956222e-13,0.000977175817616925,75% Quantile
LATQ_fire,313,0,0,0,0,0,0,0,0,0,0,2.85918639701723e-06,1.01993373506137e-06,0,8.40531901814214e-19,1.97404449014917e-05,25% Quantile
LATQ_nofire,313,0,0,0,0,0,0,0,0,0,0,2.85918639701723e-06,1.01993373506137e-06,0,8.40531901814214e-19,1.97404449014917e-05,25% Quantile
LATQ_fire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74637425057426e-21,3.74283722978468e-06,5% Quantile
LATQ_nofire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74637425057426e-21,3.74283722978468e-06,5% Quantile
