MEAN
scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check
base_burned,313,8.38506387295082,143.606095819672,107.779036885246,506.126308479652,280.258418680676,141.87626932377,9.67454104918033,756.536432192623,724469518.622951,0.179128526266075,0.111737299333736,0.39817586099575,0.0058989859686735,0.828945538722271,107.779226964827
base_unburned,313,8.17139010245902,136.005227581967,107.506352459016,403.700001447992,138.94265958459,105.215719344262,5.73147543647541,366.933314612705,706008104.852459,0.143033705002494,0.0540196687673074,0.358772495373566,0.00322164318673361,0.468438094660861,107.504829344262

MEDIAN
scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check
base_burned,313,4.8015,42.595,104.1,0.046455,0.03993,35.735,0.049815,53.71,414849600,0.000136421968927625,0.00011724472897021,0.0964931505840007,0.000691128357945615,0.168938376815652,104.100153042835
base_unburned,313,4.9315,44.285,105.4,0.012915,0.0065695,37.74,0.038685,45.49,426081600,2.6794585e-05,1.3071565e-05,0.09171375,0.0003901744,0.1370707,105.43145

SD
scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check
base_burned,0,14.4970219801373,462.259343985888,61.2267028525271,2541.55267529613,1743.38455134463,306.970373350289,43.0431241762043,2303.77490671321,1252542699.08386,0.649051289620915,0.368297967006727,1.08909354730044,0.0145327946189079,1.61054860860766,61.2269304971928
base_unburned,0,13.4178412678309,397.782346311215,59.8487035108096,1994.63687759174,672.769157602769,180.518748157987,23.4734121804365,982.865205563261,1159301485.54059,0.560042776730472,0.211863745821784,0.789959323019863,0.00835751799774639,0.780621488249389,59.8464639967483

MAX
scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check
base_burned,313,201,8185,471.3,35940,29290,2878,597.3,26690,17366400000,8.62833897992579,3.85322316716218,14.0176620990964,0.140315514321479,10.2924510116721,471.312419384559
base_unburned,313,168.7,6456,442.9,28410,10150,1557,326.2,12890,14575680000,7.643409,2.73075,6.175861,0.08776065,5.479287,442.9296

MIN
scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check
base_burned,313,0.05673,0.06979,12.67,0,0,0.03104,0,0.001915,4901472,0,0,0.00061637403913347,0,0.0001295151411071,12.6700262209112
base_unburned,313,0.05701,0.07043,12.72,0,0,0.03133,0,0.001929,4925664,0,0,0.0006267851,0,0.0001300329,12.71854

95% Quantile
scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check
base_burned,313,33.666,668.409999999999,230.925,2520,985.174999999999,692.17,47.1295,3541.15,2908742400,1.10097703993863,0.688097797942308,1.45098864715262,0.0304445729913906,3.70846636773578,230.914538231215
base_unburned,313,32.4875,645.13,230.895,2520.65,813.574999999995,428.975,33.9224999999999,1464.9,2806920000,0.774532314999999,0.315008544999998,1.4975693,0.01482494,2.36203735,230.880085

75% Quantile
scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check
base_burned,313,8.19175,93.6975,129.025,22.6875,18.7425,120.575,1.855,463.475,707767200,0.0470575725458999,0.0351683587653455,0.344891882949037,0.00437263053944532,0.905431493840719,129.045941664619
base_unburned,313,7.644,82.8375,127.875,7.83075,4.04175,118.7,0.6051,327.2,660441600,0.02086852,0.0105802725,0.3356594,0.00260675975,0.51616895,127.865

25% Quantile
scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check
base_burned,313,1.99825,12.1925,71.175,0,0,7.5435,0.00327575,2.08625,172648800,0,0,0.0116217246561419,8.33458517391576e-06,0.00641555902928441,71.157455292789
base_unburned,313,1.9545,11.6675,70.665,0,0,7.84075,0,1.97575,168868800,0,0,0.01201784,0,0.0060800515,70.63785

5% Quantile
scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check
base_burned,313,0.168045,0.263995,19.4905,0,0,0.095281,0,0.0124985,14519088,0,0,0.00145127409354456,0,0.000167803506634633,19.4882285704177
base_unburned,313,0.171355,0.2749,20.114,0,0,0.09612,0,0.012562,14805072,0,0,0.00146426475,0,0.000168443605,20.118627

