scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
HRU_SLP_neg_1_fire,313,3.31616196319018e-06,5.56040899795501e-10,0.00137646421267894,1.36502842535787e-08,3.756163599182e-08,1.798763599182e-08,2.28657654396728e-07,1.91392403996319e-11,286.516393619632,0.000153542174912855,0.000425306683585982,0.000179963165181847,0.000698657812821217,2.18272985195899e-08,0.00580365171525406,mean
HRU_SLP_neg_1_nofire,313,3.31616196319018e-06,5.56040899795501e-10,0.00137646421267894,1.36502842535787e-08,3.756163599182e-08,1.798763599182e-08,2.28657654396728e-07,1.91392403996319e-11,286.516393619632,0.000153542174912855,0.000425306683585982,0.000179963165181847,0.000698657812821217,2.18272985195899e-08,0.00580365171525406,mean
HRU_SLP_neg_1_fire,313,0,0,0,0,0,0,0,0,0,1.78543719969608e-05,4.62494783139106e-05,2.25328260939356e-05,6.75851017154109e-05,0,0.00058671344354735,min
HRU_SLP_neg_1_nofire,313,0,0,0,0,0,0,0,0,0,1.78543719969608e-05,4.62494783139106e-05,2.25328260939356e-05,6.75851017154109e-05,0,0.00058671344354735,min
HRU_SLP_neg_1_fire,313,4.624e-05,2.344e-09,0.04644,1.07e-07,2.977e-07,1.06e-06,7.047e-05,8.863e-09,3995.136,0.00205880208234257,0.00571074841319662,0.00237584571388715,0.0176389489619377,2.2184476323209e-06,0.04644689202128,max
HRU_SLP_neg_1_nofire,313,4.624e-05,2.344e-09,0.04644,1.07e-07,2.977e-07,1.06e-06,7.047e-05,8.863e-09,3995.136,0.00205880208234257,0.00571074841319662,0.00237584571388715,0.0176389489619377,2.2184476323209e-06,0.04644689202128,max
HRU_SLP_neg_1_fire,313,0,0,0,0,0,0,0,0,0,4.46706322846354e-05,0.0001244190992053,5.12753005426601e-05,0.00015378313657331,3.33861901022021e-13,0.00190538203934661,median
HRU_SLP_neg_1_nofire,313,0,0,0,0,0,0,0,0,0,4.46706322846354e-05,0.0001244190992053,5.12753005426601e-05,0.00015378313657331,3.33861901022021e-13,0.00190538203934661,median
HRU_SLP_neg_1_fire,313,7.19643506545117e-06,9.9810602526387e-10,0.00559026099494156,2.94643657239613e-08,8.13769849735392e-08,5.84715177267434e-08,3.25766568606143e-06,4.01334855557812e-10,621.771989654981,0.000435736078937266,0.00121079019548946,0.000501228629294421,0.00210310659983424,2.07486259469776e-07,0.0103318155636352,standard deviation
HRU_SLP_neg_1_nofire,313,7.19643506545117e-06,9.9810602526387e-10,0.00559026099494156,2.94643657239613e-08,8.13769849735392e-08,5.84715177267434e-08,3.25766568606143e-06,4.01334855557812e-10,621.771989654981,0.000435736078937266,0.00121079019548946,0.000501228629294421,0.00210310659983424,2.07486259469776e-07,0.0103318155636352,standard deviation
HRU_SLP_neg_1_fire,313,2.0998e-05,2.344e-09,0.00545399999999998,1.0206e-07,2.7706e-07,1.188e-07,3.2442e-07,1.124e-15,1814.2272,0.00161159477543569,0.00448300903157618,0.00185125831168296,0.00463031204584598,1.13831635160542e-11,0.0361914051925342,95% Quantile
HRU_SLP_neg_1_nofire,313,2.0998e-05,2.344e-09,0.00545399999999998,1.0206e-07,2.7706e-07,1.188e-07,3.2442e-07,1.124e-15,1814.2272,0.00161159477543569,0.00448300903157618,0.00185125831168296,0.00463031204584598,1.13831635160542e-11,0.0361914051925342,95% Quantile
HRU_SLP_neg_1_fire,313,0,0,0,0,0,0,0,0,0,5.75363886140631e-05,0.000159337621587023,6.73131596242417e-05,0.000201921643481403,8.13844093071907e-13,0.00332500740180131,75% Quantile
HRU_SLP_neg_1_nofire,313,0,0,0,0,0,0,0,0,0,5.75363886140631e-05,0.000159337621587023,6.73131596242417e-05,0.000201921643481403,8.13844093071907e-13,0.00332500740180131,75% Quantile
HRU_SLP_neg_1_fire,313,0,0,0,0,0,0,0,0,0,3.22153868524001e-05,8.76321640658407e-05,3.77572060806585e-05,0.000113274021672935,1.33600744876934e-13,0.00134788029874816,25% Quantile
HRU_SLP_neg_1_nofire,313,0,0,0,0,0,0,0,0,0,3.22153868524001e-05,8.76321640658407e-05,3.77572060806585e-05,0.000113274021672935,1.33600744876934e-13,0.00134788029874816,25% Quantile
HRU_SLP_neg_1_fire,313,0,0,0,0,0,0,0,0,0,2.11806225808912e-05,5.66090560026185e-05,2.58127372064569e-05,7.74303630157941e-05,0,0.00103530348863969,5% Quantile
HRU_SLP_neg_1_nofire,313,0,0,0,0,0,0,0,0,0,2.11806225808912e-05,5.66090560026185e-05,2.58127372064569e-05,7.74303630157941e-05,0,0.00103530348863969,5% Quantile
