scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
SURQ_fire,313,0.00308983043165644,1.2052732236953,366.828091583998,0.729375606885319,0.264905201676654,0.618665770254847,0.00337958698803681,0.000413691414600652,266961.349295117,0.47739105664443,0.177179263964338,3.15674981025241,0.00591444869050826,0.00167279349342507,647.631883798182,mean
SURQ_nofire,313,0.00308983043165644,1.2052732236953,366.828091583998,0.729375606885319,0.264905201676654,0.618665770254847,0.00337958698803681,0.000413691414600652,266961.349295117,0.47739105664443,0.177179263964338,3.15674981025241,0.00591444869050826,0.00167279349342507,647.631883798182,mean
SURQ_fire,313,0,0,0,0,0,0,0,0,0,0,2.38162976757018e-06,0.00034282643058093,0,0,9.39962702279974e-07,min
SURQ_nofire,313,0,0,0,0,0,0,0,0,0,0,2.38162976757018e-06,0.00034282643058093,0,0,9.39962702279974e-07,min
SURQ_fire,313,0.194,116.8,7959,58.56,20.12,34.1,0.1743,0.01306,16761600,4.26855210712526,1.57761487303507,31.2208638760288,0.144924083603329,0.0884555857275358,7958.63141813846,max
SURQ_nofire,313,0.194,116.8,7959,58.56,20.12,34.1,0.1743,0.01306,16761600,4.26855210712526,1.57761487303507,31.2208638760288,0.144924083603329,0.0884555857275358,7958.63141813846,max
SURQ_fire,313,1.095e-05,3e-09,2.623e-05,5.86e-08,1.648e-07,0.000438,1.939e-07,1.505e-18,946.08,2.15452637889688e-05,5.80993538502531e-05,1.42568064753495,5.05991486682544e-05,4.50960219478738e-14,0.00028484185580165,median
SURQ_nofire,313,1.095e-05,3e-09,2.623e-05,5.86e-08,1.648e-07,0.000438,1.939e-07,1.505e-18,946.08,2.15452637889688e-05,5.80993538502531e-05,1.42568064753495,5.05991486682544e-05,4.50960219478738e-14,0.00028484185580165,median
SURQ_fire,313,0.0144782815769925,7.4177253933806,1265.86139919165,3.97590796717521,1.42220730844198,2.64684539727627,0.0155297900015151,0.00156227891637467,1250923.52825215,1.02716009220005,0.37346568142914,4.50074633635014,0.0156923330377597,0.00802436482645105,1628.1981189405,standard deviation
SURQ_nofire,313,0.0144782815769925,7.4177253933806,1265.86139919165,3.97590796717521,1.42220730844198,2.64684539727627,0.0155297900015151,0.00156227891637467,1250923.52825215,1.02716009220005,0.37346568142914,4.50074633635014,0.0156923330377597,0.00802436482645105,1628.1981189405,standard deviation
SURQ_fire,313,0.010724,2.603,3317.79999999999,1.882,0.67462,2.92179999999999,0.014214,0.003199,926553.599999999,3.27512711677213,1.17088103398491,13.631438039616,0.0265546939077334,0.00577963492344891,4352.31573223842,95% Quantile
SURQ_nofire,313,0.010724,2.603,3317.79999999999,1.882,0.67462,2.92179999999999,0.014214,0.003199,926553.599999999,3.27512711677213,1.17088103398491,13.631438039616,0.0265546939077334,0.00577963492344891,4352.31573223842,95% Quantile
SURQ_fire,313,0.000443,3e-09,0.0003637,1.351e-07,3.895e-07,0.06587,4.346e-07,3.486e-16,38275.2,0.0131743156199678,0.0234683422234277,3.88054234519864,0.00243347497212428,2.05715874885486e-08,0.00727776613335197,75% Quantile
SURQ_nofire,313,0.000443,3e-09,0.0003637,1.351e-07,3.895e-07,0.06587,4.346e-07,3.486e-16,38275.2,0.0131743156199678,0.0234683422234277,3.88054234519864,0.00243347497212428,2.05715874885486e-08,0.00727776613335197,75% Quantile
SURQ_fire,313,0,0,0,0,0,0,0,0,0,5.0150170342478e-06,1.39426542047383e-05,0.356545520296537,1.46502861851629e-05,4.26717266236917e-16,7.28845974437914e-05,25% Quantile
SURQ_nofire,313,0,0,0,0,0,0,0,0,0,5.0150170342478e-06,1.39426542047383e-05,0.356545520296537,1.46502861851629e-05,4.26717266236917e-16,7.28845974437914e-05,25% Quantile
SURQ_fire,313,0,0,0,0,0,0,0,0,0,1.65942545411248e-06,4.90350712386482e-06,0.0632131840824124,5.14282721194852e-06,1.65758200886196e-18,1.84079998167381e-05,5% Quantile
SURQ_nofire,313,0,0,0,0,0,0,0,0,0,1.65942545411248e-06,4.90350712386482e-06,0.0632131840824124,5.14282721194852e-06,1.65758200886196e-18,1.84079998167381e-05,5% Quantile
