scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
DRY_fire,313,0.00107536923783231,0.00121718033742331,1.99976233862986,0.002429614363482,0.000899675773605317,8.76357134110429e-06,3.54494858752556e-05,1.95685089561056e-06,92911.9021487117,0.00494565250007588,0.00185741938405634,0.000129870398351828,0.000110433075193979,3.96819854747797e-06,2.46921317027875,mean
DRY_nofire,313,0.00107536923783231,0.00121718033742331,1.99976233862986,0.002429614363482,0.000899675773605317,8.76357134110429e-06,3.54494858752556e-05,1.95685089561056e-06,92911.9021487117,0.00494565250007588,0.00185741938405634,0.000129870398351828,0.000110433075193979,3.96819854747797e-06,2.46921317027875,mean
DRY_fire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02304442935808e-21,2.35724522893566e-06,min
DRY_nofire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02304442935808e-21,2.35724522893566e-06,min
DRY_fire,313,0.01473,0.5952,977.5,1.188,0.4398,0.0005509,0.01722,0.0009569,1272672,1.95090805902384,0.722230104679026,0.0067295747385451,0.0282783137848405,0.00157140060747467,977.424643712953,max
DRY_nofire,313,0.01473,0.5952,977.5,1.188,0.4398,0.0005509,0.01722,0.0009569,1272672,1.95090805902384,0.722230104679026,0.0067295747385451,0.0282783137848405,0.00157140060747467,977.424643712953,max
DRY_fire,313,0.0002657,3e-09,4.225e-05,8.758e-08,3.339e-07,1.119e-07,3.131e-07,1.038e-18,22956.48,3.20962578244978e-06,9.29793179022396e-06,4.60569177961018e-06,1.02059567465073e-05,9.19083104989015e-17,7.5166933433373e-05,median
DRY_nofire,313,0.0002657,3e-09,4.225e-05,8.758e-08,3.339e-07,1.119e-07,3.131e-07,1.038e-18,22956.48,3.20962578244978e-06,9.29793179022396e-06,4.60569177961018e-06,1.02059567465073e-05,9.19083104989015e-17,7.5166933433373e-05,median
DRY_fire,313,0.00198996190457994,0.0269158742857674,44.2040427828746,0.0537232095374507,0.0198884303855941,4.49620154507171e-05,0.000778704714277938,4.32725137840684e-05,171932.708555707,0.0980359881719215,0.0362918296493779,0.000609269134574553,0.00142134970210645,7.89658509066934e-05,49.117387992709,standard deviation
DRY_nofire,313,0.00198996190457994,0.0269158742857674,44.2040427828746,0.0537232095374507,0.0198884303855941,4.49620154507171e-05,0.000778704714277938,4.32725137840684e-05,171932.708555707,0.0980359881719215,0.0362918296493779,0.000609269134574553,0.00142134970210645,7.89658509066934e-05,49.117387992709,standard deviation
DRY_fire,313,0.0050776,3e-09,0.0025012,1.442e-07,4.4394e-07,5.725e-05,4.538e-07,2.08179999999999e-15,438704.64,7.22273286082305e-05,0.000199560475581317,0.00020830903641668,0.000239878116643732,3.5790453865555e-12,0.00290369665726835,95% Quantile
DRY_nofire,313,0.0050776,3e-09,0.0025012,1.442e-07,4.4394e-07,5.725e-05,4.538e-07,2.08179999999999e-15,438704.64,7.22273286082305e-05,0.000199560475581317,0.00020830903641668,0.000239878116643732,3.5790453865555e-12,0.00290369665726835,95% Quantile
DRY_fire,313,0.001167,3e-09,0.0002005,1.301e-07,4.131e-07,1.445e-07,4.246e-07,2.63e-17,100828.8,8.45138604199126e-06,2.21789758235834e-05,1.51831259618968e-05,3.19622942505989e-05,5.82674437698024e-15,0.000295262785696268,75% Quantile
DRY_nofire,313,0.001167,3e-09,0.0002005,1.301e-07,4.131e-07,1.445e-07,4.246e-07,2.63e-17,100828.8,8.45138604199126e-06,2.21789758235834e-05,1.51831259618968e-05,3.19622942505989e-05,5.82674437698024e-15,0.000295262785696268,75% Quantile
DRY_fire,313,1.62e-05,3e-09,7.493e-06,0,2.373e-08,0,0,1.082e-20,1399.68,1.13493590550029e-06,3.36678810789999e-06,1.37639753363999e-06,3.47927451114721e-06,1.98588310216784e-18,2.37134829637882e-05,25% Quantile
DRY_nofire,313,1.62e-05,3e-09,7.493e-06,0,2.373e-08,0,0,1.082e-20,1399.68,1.13493590550029e-06,3.36678810789999e-06,1.37639753363999e-06,3.47927451114721e-06,1.98588310216784e-18,2.37134829637882e-05,25% Quantile
DRY_fire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37322873994276e-20,6.48289762640358e-06,5% Quantile
DRY_nofire,313,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37322873994276e-20,6.48289762640358e-06,5% Quantile
