dates,flow_m3s_fire,flow_m3s_nofire,flow_m3s_%chg,sed_kgday_fire,sed_kgday_nofire,sed_kgday_%chg,sed_mgL_fire,sed_mgL_nofire,sed_mgL_%chg,nit_kgday_fire,nit_kgday_nofire,nit_kgday_%chg,nit_mgL_fire,nit_mgL_nofire,nit_mgL_%chg,doc_kgday_fire,doc_kgday_nofire,doc_kgday_%chg,doc_mgL_fire,doc_mgL_nofire,doc_mgL_%chg
2014-01-01,2.77,2.77,0,19.98,19.98,0,83.48,83.48,0,18.04,18.04,0,0.0753777242946918,0.0753777242946918,0,68.39,68.39,0,0.28575845701297,0.28575845701297,0
2014-01-02,2.751,2.751,0,19.7,19.7,0,82.89,82.89,0,16.48,16.48,0,0.0693350566124103,0.0693350566124103,0,49.43,49.43,0,0.207963097594141,0.207963097594141,0
2014-01-03,8.638,8.638,0,96.84,96.84,0,129.8,129.8,0,24.6,24.6,0,0.0329615909032441,0.0329615909032441,0,61.43,61.43,0,0.0823101841132635,0.0823101841132635,0
2014-01-04,2.787,2.787,0,20.23,20.23,0,84,84,0,16.32,16.32,0,0.0677749870430172,0.0677749870430172,0,35.14,35.14,0,0.145932171856104,0.145932171856104,0
2014-01-05,2.752,2.752,0,19.71,19.71,0,82.91,82.91,0,14.88,14.88,0,0.0625807493540052,0.0625807493540052,0,25.64,25.64,0,0.107834033161068,0.107834033161068,0
2014-01-06,2.717,2.717,0,19.23,19.23,0,81.89,81.89,0,13.63,13.63,0,0.058062064641012,0.058062064641012,0,18.73,18.73,0,0.0797874153137311,0.0797874153137311,0
2014-01-07,3.697,3.697,0,31.13,31.13,0,97.44,97.44,0,15.09,15.09,0,0.047241757581222,0.047241757581222,0,17.8,17.8,0,0.0557258638135024,0.0557258638135024,0
2014-01-08,2.756,2.756,0,19.77,19.77,0,83.04,83.04,0,13.09,13.09,0,0.0549726522603881,0.0549726522603881,0,14.73,14.73,0,0.0618599822609257,0.0618599822609257,0
2014-01-09,2.681,2.681,0,18.71,18.71,0,80.79,80.79,0,12.09,12.09,0,0.052193418707779,0.052193418707779,0,10.9,10.9,0,0.0470561012336469,0.0470561012336469,0
2014-01-10,4.783,4.783,0,41.63,41.63,0,100.8,100.8,0,197.6,197.6,0,0.478159531055203,0.478159531055203,0,834.7,834.7,0,2.01983684499888,2.01983684499888,0
2014-01-11,2.646,2.646,0,18.23,18.23,0,79.74,79.74,0,12.12,12.12,0,0.0530150331737633,0.0530150331737633,0,29.49,29.49,0,0.128994499034182,0.128994499034182,0
2014-01-12,3.05,3.05,0,21.19,21.19,0,80.4,80.4,0,134.2,134.2,0,0.509259259259259,0.509259259259259,0,76.06,76.06,0,0.288630843958713,0.288630843958713,0
2014-01-13,4.228,4.228,0,36.18,36.18,0,99.02,99.02,0,313.6,313.6,0,0.858474368408143,0.858474368408143,0,26.79,26.79,0,0.073337143908336,0.073337143908336,0
2014-01-14,4.799,4.799,0,41.92,41.92,0,101.1,101.1,0,229.9,229.9,0,0.554465436472104,0.554465436472104,0,20.14,20.14,0,0.048573005178548,0.048573005178548,0
2014-01-15,11.2,11.2,0,142.4,142.4,0,147.1,147.1,0,171.7,171.7,0,0.177434689153439,0.177434689153439,0,53.58,53.58,0,0.0553695436507937,0.0553695436507937,0
2014-01-16,19.84,19.84,0,324.1,324.1,0,189.1,189.1,0,131.6,131.6,0,0.0767715800477897,0.0767715800477897,0,347.5,347.5,0,0.202721307497013,0.202721307497013,0
2014-01-17,36.8,36.8,0,763.1,763.1,0,240,240,0,105,105,0,0.0330238526570048,0.0330238526570048,0,737.4,737.4,0,0.231921799516908,0.231921799516908,0
2014-01-18,22.61,22.61,0,385.5,385.5,0,197.3,197.3,0,152.8,152.8,0,0.0782184218716726,0.0782184218716726,0,3648,3648,0,1.86741363211951,1.86741363211951,0
2014-01-19,5.657,5.657,0,52.93,52.93,0,108.3,108.3,0,116.7,116.7,0,0.238765148390391,0.238765148390391,0,2516,2516,0,5.1476702086566,5.1476702086566,0
