scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
LATQ_fire,313,10.0442757131148,233.019117937158,93.2983306010929,925.247181455137,558.609572853096,634.619988934426,18.2808522131148,1716.92762647765,867825421.613115,0.41236749588139,0.236249391107655,0.802116499369032,0.0126517392922019,1.88953073497844,100.137169526595,mean
LATQ_nofire,313,9.90675099180328,228.596870311475,93.4559071038251,887.703176708607,323.283242966847,687.949039863388,11.7638549180328,1473.6371351576,855943285.691803,0.406269735726186,0.152338936399561,0.964985231088961,0.00832402824780282,1.27159660901643,100.305021051544,mean
LATQ_fire,313,0,0,0,0,0,0,0,0,0,0,0,0.00157393227837332,0,4.47947559601812e-05,3.02322342095933,min
LATQ_nofire,313,0,0,0,0,0,0,0,0,0,0,0,0.00162471120182563,0,4.97287068599433e-05,3.04224875257394,min
LATQ_fire,313,371.3,16040,500,41410,49010,61150,901.5,108800,32080320000,7.34532425145452,3.02256279267774,38.8029966070767,0.120663508967012,34.0660093125171,499.995012518578,max
LATQ_nofire,313,357.8,15450,500,29940,13830,75010,293.5,138900,30913920000,5.82889449584151,1.85944460019313,58.8341977915048,0.0642376247214957,12.6682218225732,499.774858704428,max
LATQ_fire,313,1.5925,9.1015,64.115,0.513,0.29815,21.115,0.073905,107.9,137592000,0.0103022533729798,0.0073261426319937,0.123619233268356,0.00237946818306844,0.813129665869392,68.8010431679363,median
LATQ_nofire,313,1.6835,9.547,65.955,0.23415,0.1055,21.29,0.052485,116.2,145454400,0.00525591317895333,0.00235978165665666,0.123193315266486,0.00149042156824429,0.781839056823634,69.7247449265613,median
LATQ_fire,313,26.3927708698478,970.107121429595,83.219651335207,3482.35041464704,2940.65521222044,3849.31801983404,63.7368073441356,6542.08310208592,2280335403.15485,0.931404243621117,0.495720170767963,2.84737468902901,0.0212337313986866,3.61480217703377,82.1431686819424,standard deviation
LATQ_nofire,313,25.7526512894974,941.069285814665,82.67293354217,3185.50188401841,1192.8372500596,4549.90837969664,33.7925428245454,7677.96203620771,2225029071.41257,0.918916238657824,0.331708457209772,3.99412797689514,0.0142107511692966,1.65606766878079,81.5307714478433,standard deviation
LATQ_fire,313,57.63,1428.5,286.9,5463.5,2431.75,1351.25,103.375,8702.75,4979232000,2.50237886107451,1.36670350277945,3.40201667086588,0.062776771336554,7.1929096215781,292.387353512565,95% Quantile
LATQ_nofire,313,56.5775,1411.75,287.8,5456.75,1958.25,1461.75,78.055,6095.25,4888296000,2.54488359327069,0.896041439820733,3.59862329434698,0.0433719563193359,4.44646794496079,289.84579492432,95% Quantile
LATQ_fire,313,5.56675,52.4775,109.725,142.975,80.7125,133.025,6.4315,967.3,480967200,0.260504387020195,0.153713657985111,0.35135148264739,0.0131430041152263,2.06164748762514,120.961714325912,75% Quantile
LATQ_nofire,313,5.2555,50.27,110.325,134.25,56.45,126.825,4.60725,779.725,454075200,0.23228647890549,0.0840860688844826,0.274572905042776,0.00784013789618078,1.72546699652218,115.201695374683,75% Quantile
LATQ_fire,313,0.7883,2.98325,44.1275,0,0,2.65675,0,1.06,68109120,0,0,0.0239056137289122,0.00022410358565737,0.0524368172710232,49.6717601455955,25% Quantile
LATQ_nofire,313,0.802275,3.06025,45.1075,0,0,2.99925,0,1.1165,69316560,0,0,0.0250587186931993,0.00018789081289081,0.0542961641300922,50.1315357753873,25% Quantile
LATQ_fire,313,0,0,0,0,0,0,0,0,0,0,0,0.00365715805572179,0,8.58233144743046e-05,18.2863662452928,5% Quantile
LATQ_nofire,313,0,0,0,0,0,0,0,0,0,0,0,0.0037447200014503,0,9.33208305513007e-05,18.4860744351908,5% Quantile
