scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
WET_fire,313,15.9352827868852,322.939363825137,145.191912568306,1094.15219948413,571.210116656311,154.781028961749,17.6074619972678,1302.83837806011,1376808432.78689,0.224633329627296,0.14975739900277,0.285197627458481,0.00657182990036881,0.810628631453301,145.191910378905,mean
WET_nofire,313,15.7627935245902,314.962527431694,145.444945355191,996.410195207077,376.625447572295,126.507200819672,12.029040442623,788.697618224044,1361905360.52459,0.215757057550817,0.0863245255899008,0.234018454473957,0.00373004187353313,0.519546543657384,145.445018022523,mean
WET_fire,313,0.06678,0.09406,12.95,0,0,0.1879,0,0.05616,5769792,0,0,0.00231568920973353,0,0.00107521362943921,12.9517090434945,min
WET_nofire,313,0.06731,0.09544,12.86,0,0,0.2278,0,0.05667,5815584,0,0,0.00242305424391422,0,0.00107603590749658,12.8578360019408,min
WET_fire,313,172.1,6631,445.9,83140,40510,1823,823.9,46190,14869440000,7.50891772920461,3.3702375531269,14.3286414535934,0.133393659510734,8.48801337400686,445.948199797706,max
WET_nofire,313,162.4,6064,432.1,72330,30490,1303,650.5,38790,14031360000,7.19186610677452,2.75330396475771,5.96383042920721,0.0716234725335119,4.80884109916368,432.174785623061,max
WET_fire,313,8.936,103.7,134.85,1.313,0.89295,58.095,0.17415,163.65,772070400,0.00237818038038804,0.00207844403542655,0.0808054926156145,0.000905757470282145,0.195110054459553,134.884287957908,median
WET_nofire,313,9.291,111.75,138,0.39185,0.19,53.145,0.063555,130.6,802742400,0.000598275402958195,0.00030811321343405,0.0669857745329444,0.000313927506617345,0.171875898154163,137.961904524615,median
WET_fire,313,21.1065371319552,651.685397535903,74.4725051454121,5697.27058127522,2788.76328015632,272.824984296521,66.257658483001,4053.15771131973,1823604808.20093,0.731843910375225,0.447671987810038,0.949259292585161,0.016500947145067,1.45568245878847,74.4733435059377,standard deviation
WET_nofire,313,20.4681369294722,622.185074805339,73.1350325729678,5064.14316346644,1996.06589409983,192.965748353407,49.1501480599321,2697.76500517872,1768447030.7064,0.72990552901952,0.296644864313435,0.513645871241541,0.00905615558023063,0.830925284814165,73.1342481530625,standard deviation
WET_fire,313,58.92,1484.25,291.55,4364.75,2366,642.1,96.02,5596.5,5090688000,0.945418242722247,0.848506156245852,0.891203385742525,0.0365423769321619,4.33235758995207,291.558479420059,95% Quantile
WET_nofire,313,55.75,1370.25,285.1,4011.5,1365.5,509.6,54.75,2430.5,4816800000,0.992843440198999,0.486006875947051,0.879824336055435,0.0187081593342737,2.58505056761159,285.055730153084,95% Quantile
WET_fire,313,16.34,242.425,173.475,115.25,105.45,150.35,5.8095,788.675,1411776000,0.0982280367822368,0.0614873331858193,0.233339630349955,0.00413041260994605,0.770947376821123,173.44639583016,75% Quantile
WET_nofire,313,15.6775,234.65,171.85,64.515,29.265,128.8,2.284,674.875,1354536000,0.0608044742573259,0.0257644470357903,0.212932079844149,0.00267839264537898,0.532858526625622,171.835011872902,75% Quantile
WET_fire,313,4.932,44.2725,104.525,0,0,21.975,0.00505325,14.8825,426124800,0,0,0.0269140575630918,7.81423925577374e-06,0.0505130191824684,104.501264470482,25% Quantile
WET_nofire,313,4.95925,44.7675,105.425,0,0,22.705,0,15.5825,428479200,0,0,0.0255035078597277,0,0.0471669055651269,105.412658562512,25% Quantile
WET_fire,313,0.243725,0.5518,26.205,0,0,2.946,0,1.09325,21057840,0,0,0.00643832006681219,0,0.00352378394016328,26.2027797533892,5% Quantile
WET_nofire,313,0.247875,0.5694,26.6325,0,0,2.9955,0,1.09725,21416400,0,0,0.00619615704817899,0,0.00352935505115304,26.6323351761298,5% Quantile
