scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
HRU_SLP_0.5_fire,313,9.51494385245902,171.450428114754,114.576256830601,656.404671453279,377.207253974973,137.958269289617,12.1568884262295,1042.73079560109,822091148.852459,0.227160464904996,0.135042491080545,0.313912251256165,0.00649571391337568,0.991605884236886,114.576104913865,mean
HRU_SLP_0.5_nofire,313,9.34087890710382,163.771222404372,114.081147540984,551.419603622951,184.95231182112,107.040639153005,7.2791691557377,429.299257459016,807051937.573771,0.197979107308374,0.0709176325145126,0.299831108512083,0.00362338822404962,0.455374874280078,114.080661222054,mean
HRU_SLP_0.5_fire,313,0.0416,0.03736,10.39,0,0,0.03305,0,0.0111,3594240,0,0,0.00068393196522107,0,0.00022970180980193,10.3944088319088,min
HRU_SLP_0.5_nofire,313,0.04177,0.03763,10.43,0,0,0.03371,0,0.01116,3608928,0,0,0.00069721593466232,0,0.00023081963307124,10.4269190186116,min
HRU_SLP_0.5_fire,313,204.8,8397,474.6,57620,40600,3002,751.9,30000,17694720000,13.7874332881569,5.05124464965275,10.7946958092769,0.163073747169857,13.4250548761367,474.54833984375,max
HRU_SLP_0.5_nofire,313,171.4,6576,444.1,40730,12960,1897,400.5,11660,14808960000,11.0297622142498,3.50959288722508,5.527591349739,0.108456169084386,3.82373951099537,444.055490729936,max
HRU_SLP_0.5_fire,313,4.858,42.955,105.75,0.01285,0.01168,28.995,0.03475,62.335,419731200,3.31314895028025e-05,2.50245163440667e-05,0.0560192970851369,0.000203558460044965,0.154200805958862,105.780569247285,median
HRU_SLP_0.5_nofire,313,5.0065,45.635,106.25,0.0027085,0.001284,29.96,0.0314,47.05,432561600,8.13327303475935e-06,3.20453520113997e-06,0.0557060414556482,7.0585603492221e-05,0.129711347925683,106.234285203671,median
HRU_SLP_0.5_fire,313,16.3706692669206,537.768477355885,63.2236223100598,3600.64922456273,2501.76378704044,320.077565410863,56.4822909215898,3119.30983108801,1414425824.66194,0.979301486082949,0.472638860564,0.864850791570656,0.0181055239795323,2.23065414409268,63.2227535601049,standard deviation
HRU_SLP_0.5_nofire,313,15.2046497419784,461.515138559577,62.0849388463599,2761.67725011199,883.48025341607,202.863515723945,29.8857695135864,1038.53608566973,1313681737.70693,0.847401503599835,0.293381565517529,0.722273609036214,0.0110657420765106,0.745172035043904,62.0845846661338,standard deviation
HRU_SLP_0.5_fire,313,39.685,860.2,250.925,3305.5,1477.5,730.75,65.54,6180,3428784000,1.25460144068495,0.853947761637083,1.08862447407196,0.0400030721994935,5.13391441824409,250.870703518328,95% Quantile
HRU_SLP_0.5_nofire,313,39.1525,843.775,249.4,3066,1167.75,467.65,51.16,1667.75,3382776000,1.00754386954557,0.381774215628772,1.0473410289215,0.0167854254992452,2.10131268651019,249.421640346789,95% Quantile
HRU_SLP_0.5_fire,313,9.05325,106.4,135.475,15.7925,20.295,111.675,1.74625,648.125,782200800,0.0293608551686431,0.0314746323775722,0.277512198624491,0.00386512117805144,0.775505042559403,135.390937695847,75% Quantile
HRU_SLP_0.5_nofire,313,8.4915,97.3175,133.35,6.09825,3.32075,112.6,0.53095,439.6,733665600,0.0133634329597872,0.00747652099917099,0.26910100507659,0.00194122119893174,0.490348069443699,133.336457629583,75% Quantile
HRU_SLP_0.5_fire,313,2.60225,17.7075,80.145,0,0,6.49675,0,1.98,224834400,0,0,0.0108070157523796,0,0.00609355738728627,80.1492213215219,25% Quantile
HRU_SLP_0.5_nofire,313,2.657,18.415,79.715,0,0,7.0145,0,2.005,229564800,0,0,0.0106457323020867,0,0.00613011010069465,79.712060615852,25% Quantile
HRU_SLP_0.5_fire,313,0.154475,0.2563,22.795,0,0,0.137925,0,0.03185,13346640,0,0,0.00142487610643181,0,0.000292175188002972,22.7977914147897,5% Quantile
HRU_SLP_0.5_nofire,313,0.1634,0.274125,23.05,0,0,0.154475,0,0.0320125,14117760,0,0,0.00144532895957708,0,0.0002931859912673,23.0487059595999,5% Quantile
