scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
DRY_fire,313,4.9352718579235,70.66081,87.1522950819672,368.431036798497,208.791248068743,98.1483909836066,9.57666906830601,490.366760300546,426407488.52459,0.21682023866905,0.168904402906334,0.473843122361692,0.0113307587030838,0.869049270870218,87.1497506925189,mean
DRY_nofire,313,4.74559953551913,66.5163408196721,86.4444535519126,310.103567483607,109.844127434153,65.5821338797814,5.13944123224044,221.608164535519,410019799.868852,0.169844719008422,0.0664565376235359,0.407185296057765,0.00439720207851764,0.438150968214998,86.4427177735957,mean
DRY_fire,313,0.06678,0.09406,14.05,0,0,0.1286,0,0.05616,5769792,0,0,0.00303843759726113,0,0.0043857973760339,14.0417366451575,min
DRY_nofire,313,0.06731,0.09544,12.86,0,0,0.1292,0,0.05667,5815584,0,0,0.00312214579954892,0,0.00486187465640462,12.8578360019408,min
DRY_fire,313,119.6,3979,385,18490,15000,2494,447.2,22960,10333440000,5.9431270447791,4.11205852939628,18.2639055302607,0.299192951420255,17.9724178403756,385.060541310541,max
DRY_nofire,313,111.6,3640,377.4,15160,4723,945.7,180.8,7319,9642240000,4.61825207692053,2.02727302816668,3.91511509425223,0.104709294559887,4.11483049035954,377.505641842559,max
DRY_fire,313,2.4445,15.76,76.955,0.010258,0.0086455,27.69,0.04112,35.405,211204800,5.84069341842974e-05,4.04020461876482e-05,0.114801962167835,0.00042155164242103,0.174521635389957,76.9336243044882,median
DRY_nofire,313,2.3905,15.56,75.435,0.001282,0.0007956,26.84,0.033855,28.44,206539200,5.44849010724583e-06,4.44003207590049e-06,0.0970536903914664,0.00022297810885073,0.119961028264517,75.440832112576,median
DRY_fire,313,9.49816993158025,262.352989230283,47.2779308494259,1664.08566157393,1008.24984843458,218.718377974234,35.1213925529272,1793.4475943212,820641882.088534,0.663943444983183,0.509095943319348,1.18775105883613,0.0314176649086144,2.16282308103049,47.2768952262226,standard deviation
DRY_nofire,313,9.00896811090876,243.983770755677,45.9106262758748,1483.96631254737,500.139847595501,96.9502480192508,20.1706644842169,616.780555836221,778374844.782517,0.584416406302333,0.2330139636578,0.689822938248399,0.0119735255745918,0.708650314263728,45.9100136397011,standard deviation
DRY_fire,313,16.7175,253.375,175.4,1949.5,1024.1,418.45,55.7275,2134.75,1444392000,1.55341748744771,0.948706537775453,1.94515638018519,0.0642889908742113,3.60658538427719,175.403292045934,95% Quantile
DRY_nofire,313,17.0425,263.525,178.875,1568,604.85,233.8,33.46,975.7,1472472000,1.24717074128755,0.485500766544534,1.8745844430233,0.025757415586161,1.99458885366349,178.862467247347,95% Quantile
DRY_fire,313,5.16575,48.605,108.05,10.156,10.007,82.3675,1.08085,239.6,446320800,0.0358242510565845,0.0401145056745287,0.524317066678881,0.00498281948861821,0.72289251663056,108.090905471193,75% Quantile
DRY_nofire,313,4.959,44.82,105.375,2.4065,1.26075,84.06,0.371125,158.675,428457600,0.00788337716064893,0.00478338953141098,0.483045748861066,0.00238185587321683,0.462843836657808,105.369198011955,75% Quantile
DRY_fire,313,1.4815,8.005,62.2775,0,0,13.11,0.01568,4.7195,128001600,0,0,0.0405097906774233,6.95233565975353e-05,0.0368296065064441,62.2680827458544,25% Quantile
DRY_nofire,313,1.49925,8.20325,62.405,0,0,13.065,0.01178,4.5,129535200,0,0,0.0414471455994138,5.85367542312876e-05,0.0326682325017152,62.4047807232921,25% Quantile
DRY_fire,313,0.2646,0.6621,28.615,0,0,0.9684,0,0.690325,22861440,0,0,0.00921415054576391,0,0.00736145691776622,28.6172072960355,5% Quantile
DRY_nofire,313,0.301675,0.83955,29.525,0,0,0.81335,0,0.715,26064720,0,0,0.00915366373916474,0,0.00762354045818075,29.532687154341,5% Quantile
