scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
shrub_fire,313,4.93592242896175,68.4649042497268,85.2086229508197,452.852288301273,202.128502025814,86.0086803825137,10.3669265956284,485.602855237705,426463697.862295,0.315936311435809,0.146063698953937,0.381298048228509,0.0107840208656054,0.723065049313283,86.8685166031946,mean
shrub_nofire,313,4.83912604918033,65.4133573989071,85.145825136612,316.35653481959,115.040725617079,56.9786902459016,6.99968653005465,385.740039923497,418100490.64918,0.199153151822451,0.0759713837214196,0.322919218159569,0.00617436001027236,0.604810380139604,87.0485286077257,mean
shrub_fire,313,0,0,0,0,0,0,0,0,0,0,0,0.0020469723885745,0,0.00030718906913866,1.89418769802251,min
shrub_nofire,313,0,0,0,0,0,0,0,0,0,0,0,0.00206312160595521,0,0.00030870895490397,2.53046726148985,min
shrub_fire,313,106.1,3341,364.6,24240,14080,1938,402.9,47320,9167040000,7.33538724176103,3.56266421264621,15.9594712408669,0.192485499148574,9.18435770130685,364.457883897092,max
shrub_nofire,313,88.12,2619,344,11210,4632,981.9,202.3,37400,7613568000,5.59247286079183,2.31082375478927,6.83164776790275,0.100923930395913,9.42731947633908,343.991148433954,max
shrub_fire,313,2.8095,20.56,82.14,0.023555,0.01287,19.225,0.03376,26.375,242740800,0.00012564926937638,8.83389411434835e-05,0.0745983902669346,0.00040669399730712,0.164344287097555,82.3816684277547,median
shrub_nofire,313,2.8955,21.24,84.07,0.003483,0.0017525,17.32,0.028285,22.535,250171200,3.89414842866616e-05,1.74481178126188e-05,0.065812166044406,0.000160258404176685,0.123260329402663,84.6053321265794,median
shrub_fire,313,8.57156255325777,215.188403633629,50.7596669992954,1889.10683229709,975.358640832827,210.485713209489,35.1542721850238,2632.39004837065,740583004.601472,0.831263704511409,0.410615015162501,1.17171188800338,0.0230079112054327,1.32223471602156,49.8174384749187,standard deviation
shrub_nofire,313,7.92867943932286,185.014436032336,49.9717323768891,1139.22048638996,428.11820546175,103.299994462642,22.1371686217779,2093.04534537016,685037903.557495,0.60956297912336,0.241934580548704,0.826867471821672,0.0131697926107278,1.21926097563637,48.8574330587647,standard deviation
shrub_fire,313,21.5875,358.8,192.45,2439.5,886.35,376.125,58.035,1974.25,1865160000,1.77280488753767,0.757574398395588,1.27656918125836,0.0505605311127354,3.77259030205796,192.648009565771,95% Quantile
shrub_nofire,313,20.7125,341.275,190.725,2004.75,732.425,245.4,50.1225,1597.75,1789560000,1.25554964149108,0.4567789648159,0.967344357418689,0.0308693637304732,3.28256348596821,191.612506024312,95% Quantile
shrub_fire,313,4.42275,38.44,100.775,38.5125,21.155,60.0575,2.6695,220.425,382125600,0.154260647847467,0.0814877136241395,0.292354901059037,0.0134916244632985,0.65613370775623,101.008638251689,75% Quantile
shrub_nofire,313,4.36575,38.6225,99.4525,6.442,3.18175,62.6025,0.585125,163.175,377200800,0.0309421256466641,0.0151963975313026,0.298345558976674,0.0057785162447858,0.525488640830715,100.929264345921,75% Quantile
shrub_fire,313,1.135,5.6085,56.3825,0,0,3.9795,0,1.0745,98064000,0,0,0.0154711030744174,0,0.00796141014156905,58.9251226470516,25% Quantile
shrub_nofire,313,1.14825,5.73975,56.13,0,0,4.1565,0,0.962625,99208800,0,0,0.0148022758912181,0,0.00611693385907786,60.4018322969244,25% Quantile
shrub_fire,313,0.0476275,0.0448875,10.905,0,0,0.0739125,0,0.00913325,4115016,0,0,0.00301519901467607,0,0.00037752209368111,16.4775620328212,5% Quantile
shrub_nofire,313,0.0504175,0.05055,11.4325,0,0,0.07508,0,0.009182,4356072,0,0,0.00303217121668581,0,0.000378870904800866,18.9100625890483,5% Quantile
