scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
HIGH,313,9.89979606557377,182.283932131148,116.161803278689,2989.43955445331,1054.63321074563,174.759718497268,27.3162586256831,1024.98503001366,855342380.065574,0.858426845233122,0.379899587171237,0.333804789951012,0.0172306745882824,0.832972526101953,116.161975506939,mean
base_unburned,313,9.29771139344262,161.440586775956,114.573442622951,515.93524325224,175.828715136694,83.2057649726776,7.14630279234973,342.97308647541,803322264.393443,0.170485628778495,0.0629338827668197,0.25199064360765,0.00340853039728415,0.392112229806557,114.571066803279,mean
HIGH,313,0.05673,0.06979,12.67,0,0,0.03398,0,0.007879,4901472,0,0,0.00061779302079333,0,0.00014324871132521,12.6700262209112,min
base_unburned,313,0.05701,0.07043,12.72,0,0,0.03448,0,0.007917,4925664,0,0,0.0006267851,0,0.000143917,12.71854,min
HIGH,313,243.4,10520,500,573900,167900,8590,2457,102900,21029760000,29.4483214741835,12.2325989782886,10.2852942741592,0.720671410326583,11.1899372389119,500.243464499833,max
base_unburned,313,168.7,6456,442.9,28410,10150,1342,326.2,12890,14575680000,7.643409,2.73075,5.070358,0.08776065,3.738845,442.9296,max
HIGH,313,5.141,48.16,106.9,0.0089755,0.004329,31.21,0.035365,54.835,444182400,2.22875759240671e-05,9.40594771635776e-06,0.0646375114564693,0.00012736402142289,0.143618624841795,106.897876411223,median
base_unburned,313,5.287,50.4,108,0.0034865,0.001965,26.56,0.03366,38.145,456796800,1.3461825e-05,7.548546e-06,0.04768453,8.258842e-05,0.1024061,107.98555,median
HIGH,313,17.79056412128,632.282523209484,64.0300275022958,30721.1463645996,9148.00444175737,604.995650790706,146.287906531963,5646.29982046268,1537104740.07859,3.06065438053523,1.25024884695297,0.978897571781303,0.0589327922218449,1.53515925193089,64.0317833464583,standard deviation
base_unburned,313,14.8954421099637,451.300607120938,61.4550383204273,2282.23381495338,767.794723616269,145.925533306171,26.7183595555505,973.478640130309,1286966198.30087,0.625559430014677,0.233976443436153,0.616326147810318,0.00921606418375612,0.695215698522037,61.4521438196269,standard deviation
HIGH,313,41.2825,910.35,252.7,8071.75,3438.75,696.425,124.3,4337,3566808000,4.82459351155341,2.21577543012077,1.30145117048139,0.0951139803287868,4.14106891683859,252.675312201006,95% Quantile
base_unburned,313,38.215,803.85,243.475,3279.5,1180.75,375.3,53.43,1412.25,3301776000,1.1704225,0.3839762,0.939558275,0.01529266,1.8872325,243.456625,95% Quantile
HIGH,313,9.6235,115.525,138.475,149.475,73.76,118.225,5.69075,585.15,831470400,0.165180178305419,0.0749018338773954,0.237485456185311,0.00564499621059378,0.840694015962656,138.486938752143,75% Quantile
base_unburned,313,8.59125,99.5775,134.3,6.3495,3.08475,93.65,0.530375,317.5,742284000,0.013721225,0.00755728325,0.227477375,0.0025943195,0.37782445,134.320725,75% Quantile
HIGH,313,2.74025,19.62,81.185,0,0,6.29625,0,1.43375,236757600,0,0,0.0109588141157335,0,0.00452717456707339,81.1914440358442,25% Quantile
base_unburned,313,2.6775,18.7325,81.0725,0,0,6.8315,0,1.44025,231336000,0,0,0.0102324825,0,0.00395118425,81.070165,25% Quantile
HIGH,313,0.167975,0.26365,19.1275,0,0,0.1399,0,0.022365,14513040,0,0,0.00143843272990388,0,0.000181355226289863,19.1200205202407,5% Quantile
base_unburned,313,0.17275,0.279225,20.9325,0,0,0.159225,0,0.0224625,14925600,0,0,0.00145106475,0,0.000181994125,20.9310275,5% Quantile
