scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
HRU_SLP_neg_0.5_fire,313,9.42654789617486,115.455195081967,86.5745628415301,487.128210636885,230.747062248361,71.0774802459016,9.51517944808743,445.966057737705,814453738.229508,0.15643116792789,0.0886259646266649,0.197353197099006,0.00545105828988843,0.448692589031672,86.5737193724955,mean
HRU_SLP_neg_0.5_nofire,313,9.24878852459016,106.25323989071,83.0028961748634,435.868456300574,155.432887862869,53.152643442623,7.03557329781421,258.659423191257,799095328.52459,0.13133723305883,0.0509154612146246,0.18090819465312,0.0032883643709467,0.29032197807336,83.0036641267059,mean
HRU_SLP_neg_0.5_fire,313,0.08491,0.1236,14.49,0,0,0.03603,0,0.004901,7336224,0,0,0.00059855589046776,0,8.14188847955175e-05,14.4938178359629,min
HRU_SLP_neg_0.5_nofire,313,0.08498,0.1235,15.05,0,0,0.03615,0,0.00492,7342272,0,0,0.00059934504766907,0,8.15706122968693e-05,15.0478802836946,min
HRU_SLP_neg_0.5_fire,313,196.1,4312,257.9,25850,17050,1524,425.6,29720,16943040000,4.07910797027086,2.19868535622104,9.28464209210285,0.107193147742929,5.70195908479737,257.768526292876,max
HRU_SLP_neg_0.5_nofire,313,165.1,2610,246.7,20910,6594,767.9,225.7,21410,14264640000,4.14641672452364,1.68535232756478,4.1359759995351,0.0604551844137588,5.80476692992012,246.695723726504,max
HRU_SLP_neg_0.5_fire,313,5.469,39.585,78.735,0.025745,0.018645,20.85,0.042,23.115,472521600,8.46497245030493e-05,5.08884808100873e-05,0.0390413834252544,0.00041046581886189,0.0564307245462591,78.7342821888188,median
HRU_SLP_neg_0.5_nofire,313,5.536,36.21,73.49,0.0078845,0.0040395,20.605,0.036925,18.085,478310400,2.40225773183727e-05,1.31758123658088e-05,0.0335840961769707,0.000148700778799375,0.0464635286252066,73.4953675748145,median
HRU_SLP_neg_0.5_fire,313,15.603262242195,302.697416101004,44.3606662400422,2015.91628469523,1116.21739248995,158.251809427915,33.6076250881371,1890.32896219365,1348121857.72565,0.410115789747607,0.237312002913459,0.632519779367833,0.0120546852218489,0.918069566267549,44.3593807719642,standard deviation
HRU_SLP_neg_0.5_nofire,313,14.5169567549467,239.969316123667,41.8657083440712,1783.50968331851,618.796869147552,83.5665476107801,23.7866578451426,1248.59527829403,1254265063.6274,0.393131821475279,0.156140167799977,0.453258156568073,0.00708045608708539,0.685130371081904,41.864448472134,standard deviation
HRU_SLP_neg_0.5_fire,313,38.42,556.05,178.4,2857.25,1081,323.65,51.7375,1732.5,3319488000,1.00181768234255,0.502810692164505,0.733605300221065,0.0262997714981591,2.59677432316989,178.374873625835,95% Quantile
HRU_SLP_neg_0.5_nofire,313,37.2925,537.6,169.25,2710.5,988.25,228.275,48.325,975.45,3222072000,0.872817706788561,0.332411062613844,0.691979611329176,0.0171805318691875,1.68761494572457,169.241400274741,95% Quantile
HRU_SLP_neg_0.5_fire,313,9.0325,77.235,107.55,25.8525,19.875,62.7,1.913,219.375,780408000,0.0606136418138428,0.043626503399539,0.153703144885643,0.00546485926648249,0.318406978681639,107.577947264919,75% Quantile
HRU_SLP_neg_0.5_nofire,313,8.94175,73.35,103.975,6.17825,3.159,64.9275,0.555225,141.7,772567200,0.0151278444010074,0.00812118254069705,0.156806670836184,0.00298531331445092,0.205279052800997,103.944274265912,75% Quantile
HRU_SLP_neg_0.5_fire,313,2.6505,13.65,58.9025,0,0,4.0305,0,0.88285,229003200,0,0,0.00791492279118992,0,0.0022191290981591,58.9151628458473,25% Quantile
HRU_SLP_neg_0.5_nofire,313,2.742,14.12,58.68,0,0,5.22275,0,0.829225,236908800,0,0,0.00844750152204932,0,0.00214573728466356,58.6873366359731,25% Quantile
HRU_SLP_neg_0.5_fire,313,0.1705,0.273975,19.575,0,0,0.12915,0,0.0115,14731200,0,0,0.00143041546515101,0,0.00010283196113107,19.5700046617476,5% Quantile
HRU_SLP_neg_0.5_nofire,313,0.172825,0.2803,19.595,0,0,0.144775,0,0.011595,14932080,0,0,0.00143667970786961,0,0.000103039106985723,19.597041645219,5% Quantile
