"SURQ_PER","LATQ_PER","GWQ_PER","PRECIP","ET","SURQ","LATQ","GWQ","scenario","sev","year"
2.52309265162332,44.289039698712,53.1878676496647,501.289732142857,358.351888392857,4.47817857142857,50.9584107142857,65.4339107142857,"PER_10","HIGH","1988"
1.58339721634087,45.450757384586,52.9658453990731,381.417857142857,328.339709821429,2.03262946428571,30.9093883928571,36.3360580357143,"PER_10","HIGH","1989"
3.49984258093637,41.0218680616402,55.4782893574235,432.942857142857,262.036848214286,7.674,51.9014642857143,74.2315446428571,"PER_10","HIGH","1990"
1.92014616287352,44.6100130314091,53.4698408057174,373.73125,306.235549107143,2.34054017857143,33.4946339285714,41.3426383928571,"PER_10","HIGH","1991"
2.49869566297067,36.3972947939543,61.104009543075,727.480803571429,366.566299107143,10.3685625,94.1697098214286,163.839910714286,"PER_10","HIGH","1992"
1.72744383791086,47.3211560046783,50.9514001574108,472.254017857143,379.763397321429,2.58763839285714,40.8185714285714,44.6897053571429,"PER_10","HIGH","1993"
3.17830741008901,35.7676379459976,61.0540546439134,935.244642857143,452.86971875,15.2202991071429,120.783053571429,206.792683035714,"PER_10","HIGH","1994"
3.42901674066893,37.7932958300341,58.777687429297,690.024553571429,360.149236607143,13.038375,86.6632723214286,140.759196428571,"PER_10","HIGH","1995"
3.88743812562724,32.2447405448424,63.8678213295303,739.133928571429,293.165919642857,18.3202633928571,107.399321428571,214.2415,"PER_10","HIGH","1996"
2.96179161802138,35.073455509643,61.9647528723356,1165.35178571429,533.333616071429,16.6298571428571,150.781808035714,261.861236607143,"PER_10","HIGH","1997"
1.98923506522756,44.8322399831261,53.1785249516463,447.75,358.353754464286,2.66805357142857,39.6649107142857,47.7194375,"PER_10","HIGH","1998"
3.36765425492323,39.5744695103158,57.057876234761,572.563839285714,337.54771875,9.2543125,66.0487946428571,99.6961339285714,"PER_10","HIGH","1999"
2.0656827894548,47.744647883231,50.1896693273142,497.632142857143,373.525665178571,3.89351785714286,47.8375714285714,55.93971875,"PER_10","HIGH","2000"
1.69736811266677,44.1637355248734,54.1388963624599,485.096875,356.730477678571,3.44417857142857,48.3349151785714,64.2753125,"PER_10","HIGH","2001"
3.57532465534324,43.225272009328,53.1994033353287,608.994642857143,414.612580357143,8.44310267857143,61.8618169642857,80.4586026785714,"PER_10","HIGH","2002"
2.73761570853301,43.313017947722,53.949366343745,434.842410714286,308.936080357143,5.85931696428571,45.1913482142857,64.0481339285714,"PER_10","HIGH","2003"
3.14741063468359,39.3555210566951,57.4970683086213,842.133035714286,477.457397321429,11.80540625,98.97996875,149.194178571429,"PER_10","HIGH","2004"
4.13918542666823,37.8752438221284,57.9855707512033,792.949107142857,410.705763392857,17.1881116071429,98.5903214285714,156.272897321429,"PER_10","HIGH","2005"
1.82050558182589,45.5992709801128,52.5802234380614,382.835714285714,323.5648125,2.47838392857143,31.8311517857143,37.5841919642857,"PER_10","HIGH","2006"
2.68980733425627,40.5688220624249,56.7413706033188,494.815625,319.020772321429,6.13996875,55.3103303571429,83.1201473214286,"PER_10","HIGH","2007"
1.29509630342612,46.5127081454166,52.1921955511573,535.283928571429,397.217482142857,2.22866071428571,51.8339375,63.0303303571429,"PER_10","HIGH","2008"
2.68434731090655,38.7950519194895,58.520600769604,777.180803571429,426.576267857143,10.3125223214286,94.5143794642857,148.210513392857,"PER_10","HIGH","2009"
5.89357285590734,34.0078154506867,60.098611693406,941.020535714286,445.021379464286,26.7474821428571,118.879660714286,209.224714285714,"PER_10","HIGH","2010"
2.64982814875063,48.905744165751,48.4444276854984,455.377232142857,364.784397321429,3.29466517857143,41.6356205357143,41.3294508928571,"PER_10","HIGH","2011"
1.27346958296131,43.5885855960746,55.1379448209641,368.608928571429,316.529026785714,1.45258482142857,30.8488571428571,40.3386026785714,"PER_10","HIGH","2012"
1.56188869711611,43.3908916990822,55.0472196038017,333.843303571429,305.377258928571,1.3078125,24.4366160714286,30.4969330357143,"PER_10","HIGH","2013"
1.34751955632036,44.7229079277029,53.9295725159767,370.320982142857,325.872258928571,1.31181696428571,28.9340714285714,34.7140446428571,"PER_10","HIGH","2014"
2.54857665571342,38.8830751843524,58.5683481599342,708.315178571429,418.557607142857,6.85774107142857,83.1220669642857,127.910375,"PER_10","HIGH","2015"
4.99954901884112,32.5095005863646,62.4909503947943,1008.55848214286,394.963611607143,29.7499821428571,144.031151785714,274.823044642857,"PER_10","HIGH","2016"
3.90522159331212,45.8290455154353,50.2657328912526,436.552678571429,327.570901785714,6.33274107142857,42.2158035714286,49.2661071428571,"PER_10","HIGH","2017"
0.550589860279121,47.2897692803797,52.1596408593412,501.289732142857,364.903473214286,0.842910714285714,55.1102857142857,62.9374732142857,"PER_10","LOW","1988"
0.0738087780647708,48.4028976670085,51.5232935549267,381.417857142857,332.740138392857,0.0964821428571429,34.0997321428571,34.9506875,"PER_10","LOW","1989"
1.35297890239964,43.3754859901702,55.2715351074302,432.942857142857,266.185035714286,2.88204017857143,56.2014285714286,73.7493973214286,"PER_10","LOW","1990"
0.282260501022611,47.3782392609533,52.339500238024,373.73125,310.692486607143,0.371589285714286,36.4129330357143,40.1050758928571,"PER_10","LOW","1991"
0.67006700452551,38.794616415561,60.5353165799135,727.480803571429,375.093066964286,2.55800446428571,101.581276785714,160.533209821429,"PER_10","LOW","1992"
0.164386759983534,50.3099213445074,49.5256918955091,472.254017857143,384.915620535714,0.251075892857143,44.4869776785714,42.7644017857143,"PER_10","LOW","1993"
